lon,lat,p_anomalous,label,nearest_gold_deg
-105.86,38.4664,0.34,1,0.04052206559394672
-105.8292,38.4411,0.285,1,0.0013761540611495248
-105.8006,38.4761,0.365,1,0.0439898829277766
-105.8114,38.4328,0.395,1,0.0187405923065331
-105.8053,38.4317,0.33,1,0.013801579619737856
-105.7878,38.4153,0.42,1,0.011529336494351011
-105.7653,38.5139,0.29,1,0.09247479440366471
-105.7592,38.295,0.37,1,0.06695543667246609
-105.7542,38.3144,0.38,1,0.08295706419588118
-105.7567,38.3144,0.315,1,0.08376947236314333
-105.8186,38.3283,0.31,1,0.06815461979938676
-105.8256,38.3297,0.3778277153558052,1,0.06440406974718435
-105.8217,38.3317,0.3,1,0.06847361681697979
-105.7894,38.3408,0.385,1,0.0849121640284829
-105.7542,38.3675,0.4,1,0.057224170592507125
-105.7731,38.3819,0.41,1,0.048012785797119845
-105.8139,38.4247,0.39,1,0.02102102756765314
-105.8267,38.4175,0.45,1,0.02416132860585904
-105.8394,38.3889,0.385,1,0.05396307811828824
-105.8333,38.4317,0.42,1,0.011289012357158405
-105.8522,38.5053,0.32,1,0.06813884207997228
-105.8522,38.5081,0.37,1,0.07076223427789324
-105.8436,38.5478,0.425,1,0.10629786921664806
-105.8436,38.5669,0.445,1,0.08827068029646466
-105.5042,38.5583,0.29,1,0.0607963362382935
-105.4069,38.6483,0.43,1,0.0830164592114183
-105.26,38.5403,0.4,1,0.1013554068612025
-105.4092,38.055,0.3,1,0.08842337077944623
-105.3914,38.1372,0.5,1,0.04250723467835513
-105.3683,38.1453,0.33,1,0.027188692502586514
-105.4897,38.5269,0.335,1,0.059970773715196164
-105.6986,38.5061,0.4006554307116105,1,0.0926926561276579
-105.7008,38.5111,0.24,1,0.09807872603169095
-105.7,38.5206,0.395,1,0.10712639497341472
-105.735,38.5264,0.365,1,0.11621096161722712
-105.725,38.5439,0.255,1,0.1363665560172326
-105.6639,38.56,0.405,1,0.14443019940441684
-105.6556,38.5453,0.425,1,0.1308505426049047
-105.6917,38.5569,0.31,1,0.14162106658261978
-105.6931,38.5583,0.425,1,0.1431696703216154
-105.6944,38.5264,0.435,1,0.1117524250296165
-105.5458,38.5775,0.38,1,0.07323519987000698
-105.5794,38.5883,0.42,1,0.10003540623200034
-105.575,38.6125,0.457806884635832,1,0.09196294090556449
-105.555,38.6242,0.455,1,0.07246736161887532
-105.5097,38.5986,0.44,1,0.03143005727006868
-105.5133,38.6258,0.33,1,0.03198888088070504
-105.6514,38.6994,0.43919444444444444,0,0.18815618645156856
-105.6306,38.6514,0.365,0,0.15187046618747221
-105.6147,38.6475,0.33,1,0.13549915313388305
-105.6078,38.6417,0.445,1,0.1274814123705847
-105.5653,38.5525,0.425,1,0.10346605481991965
-105.5653,38.5483,0.455,1,0.10606822568516548
-105.4272,38.5681,0.5,1,0.07315298011701363
-105.3758,38.5233,0.24,1,0.04275523125887194
-105.2736,38.1656,0.435,1,0.04318009958302726
-105.2839,38.1378,0.45,1,0.0379421520211926
-105.3211,38.1183,0.45,1,0.006825049450368358
-105.3322,38.0997,0.315,1,0.01624263833248638
-105.3494,38.0922,0.365,1,0.02316862749495573
-105.3656,38.0872,0.505,1,0.03611665128441063
-105.3028,38.1144,0.425,1,0.02332918558371497
-105.1053,38.315,0.44419444444444445,1,0.10686272034718305
-105.2572,38.1103,0.45,1,0.06639109051671975
-105.3231,38.1122,0.3528277153558052,1,0.010649755865746633
-105.3261,38.1258,0.34,1,0.003616807984946509
-105.2867,38.2061,0.425,1,0.000967987603226241
-105.27,38.2189,0.425,1,0.02013030054420486
-105.2744,38.2358,0.38,1,0.03119559263741899
