lat,lon,p_anomalous
45.2211,-115.8775,0.64
45.1719,-115.8353,0.015
45.1475,-115.8514,0.035
45.1478,-115.8542,0.075
45.1867,-115.8322,0.035
45.1892,-115.83,0.055
45.2158,-115.6075,0.895
45.2031,-115.6014,0.775
45.1878,-115.5719,0.185
45.1714,-115.5758,0.04
45.1528,-115.5828,0.04
45.1314,-115.5811,0.08
45.1194,-115.5919,0.115
45.1164,-115.5925,0.16
45.1081,-115.5989,0.23
45.0919,-115.6172,0.065
45.0911,-115.6178,0.13
45.0839,-115.6336,0.785
45.0769,-115.6425,0.78
45.0878,-115.6269,0.78
45.0758,-115.6253,0.215
45.2258,-115.6131,0.92
45.2353,-115.78,0.715
45.1292,-115.3608,0.81
45.1297,-115.3722,0.185
45.1567,-115.5872,0.085
45.1606,-115.5819,0.035
45.1508,-115.5678,0.12
45.1511,-115.5422,0.06
45.1494,-115.5267,0.235
45.1136,-115.5117,0.165
45.1347,-115.5086,0.065
45.1353,-115.5069,0.035
45.1486,-115.5033,0.15
45.1639,-115.465,0.115
45.4133,-115.9722,0.035
45.4131,-115.9761,0.12
45.4172,-115.9086,0.135
45.4561,-115.9353,0.13
45.4508,-115.9469,0.1
45.4303,-115.9814,0.065
45.4261,-115.9997,0.715
45.3458,-115.945,0.085
45.3431,-115.9475,0.14
45.335,-115.705,0.76
45.3258,-115.7083,0.73
45.3261,-115.705,0.73
45.3228,-115.7031,0.825
45.3206,-115.6975,0.85
45.3058,-115.6942,0.805
45.3053,-115.7033,0.76
45.295,-115.6919,0.835
45.2878,-115.6936,0.835
45.275,-115.7036,0.83
45.2628,-115.6639,0.685
45.2633,-115.6792,0.86
45.2694,-115.6744,0.86
45.2603,-115.7131,0.895
45.2614,-115.7192,0.67
45.1814,-115.9447,0.035
45.1375,-115.3806,0.79
45.1461,-115.3911,0.145
45.1706,-115.3811,0.765
45.17,-115.3808,0.81
45.1606,-115.3789,0.2
45.0925,-115.3358,0.665
45.0128,-114.7242,0.705
45.0336,-114.7219,0.805
45.0408,-114.7206,0.69
45.1578,-115.0203,0.815
45.1403,-115.0308,0.83
45.1433,-115.0564,0.765
45.1511,-115.0764,0.11
45.1472,-115.0922,0.68
45.1636,-115.1267,0.825
45.7958,-115.7583,0.135
45.8064,-115.7897,0.735
45.8128,-115.8089,0.73
45.0189,-115.1172,0.665
45.0189,-115.1189,0.805
45.0314,-115.1167,0.67
45.0403,-115.1122,0.71
45.0386,-115.1144,0.7
45.0586,-115.1186,0.855
45.0619,-115.1175,0.745
45.0617,-115.1147,0.875
45.0819,-115.12,0.815
45.0858,-115.1267,0.735
45.0919,-115.1364,0.815
45.0931,-115.1422,0.835
45.0967,-115.1561,0.75
45.0981,-115.1547,0.76
45.1172,-115.1722,0.07
45.1339,-115.1672,0.175
45.1067,-115.6181,0.105
45.0972,-115.6289,0.025
45.0908,-115.6292,0.765
45.2969,-115.5281,0.105
45.1467,-115.5108,0.1
45.1528,-115.5031,0.13
45.0508,-114.7219,0.775
45.8097,-115.6556,0.91
45.8639,-115.4239,0.855
45.8647,-115.4233,0.87
45.8644,-115.4211,0.765
45.8494,-115.4136,0.685
45.8428,-115.4017,0.755
45.8556,-115.4158,0.765
45.8253,-115.4706,0.87
45.8211,-115.4531,0.835
45.8519,-115.4461,0.695
45.7944,-115.3994,0.85
45.78,-115.3839,0.845
45.7736,-115.3833,0.785
45.7664,-115.3856,0.88
45.7536,-115.3919,0.745
45.7619,-115.3983,0.9
45.7936,-115.4342,0.69
45.7919,-115.4517,0.755
45.1958,-115.6811,0.745
45.1583,-115.6639,0.025
45.1589,-115.6664,0.785
45.1608,-115.6586,0.845
45.2375,-115.7325,0.8
45.0094,-115.7611,0.09
45.0181,-115.7675,0.11
45.0186,-115.7722,0.095
45.0169,-115.7719,0.055
45.1606,-115.2481,0.9
45.1611,-115.2492,0.845
45.1603,-115.2269,0.22
45.1608,-115.2219,0.765
45.165,-115.2114,0.755
45.1672,-115.2119,0.845
45.1697,-115.2017,0.735
45.1783,-115.16,0.785
45.1783,-115.1533,0.855
45.1767,-115.1458,0.76
45.1914,-115.0911,0.725
45.1967,-115.0797,0.2
45.1964,-115.0775,0.115
45.1953,-115.0311,0.125
45.195,-115.03,0.125
45.2,-115.0344,0.125
45.0192,-115.4783,0.815
45.0092,-115.3719,0.18
45.1069,-115.41,0.22
45.1147,-115.3497,0.82
45.3808,-115.1508,0.065
45.3794,-115.1464,0.125
45.3711,-115.1253,0.08
45.3725,-115.1258,0.03
45.3831,-115.0917,0.1
45.3597,-115.0514,0.125
45.3589,-115.0539,0.08
45.3097,-115.1175,0.075
45.3103,-115.1172,0.105
45.2047,-115.0439,0.77
45.2131,-115.0608,0.715
45.2192,-115.0686,0.03
45.2186,-115.0694,0.7
45.1575,-115.0194,0.88
45.3786,-115.1069,0.02
45.3108,-115.1164,0.12
45.3119,-115.1192,0.095
45.3478,-115.1522,0.11
45.3492,-115.1553,0.025
45.4442,-115.2083,0.09
45.4419,-115.2097,0.115
45.0706,-115.3889,0.155
45.0714,-115.3886,0.265
45.0692,-115.3636,0.815
45.0697,-115.3642,0.76
45.0814,-115.3383,0.795
45.0817,-115.3361,0.76
45.0781,-115.3489,0.78
45.1006,-115.3228,0.825
45.1183,-115.3278,0.79
45.1178,-115.3281,0.815
45.1133,-115.3228,0.81
45.1378,-115.3178,0.83
45.14,-115.3122,0.825
45.1397,-115.3114,0.735
45.1528,-115.2969,0.895
45.1519,-115.2972,0.85
45.1681,-115.3147,0.235
45.1903,-115.3447,0.8
45.1883,-115.3461,0.885
45.1978,-115.3511,0.81
45.1978,-115.3522,0.69
45.1147,-115.3789,0.865
45.1158,-115.3908,0.795
45.105,-115.4147,0.795
45.0989,-115.4075,0.825
45.3328,-115.9436,0.705
45.3217,-115.9392,0.675
45.3083,-115.9242,0.805
45.3094,-115.9272,0.705
45.3008,-115.9322,0.735
45.2981,-115.9264,0.685
45.2806,-115.91,0.045
45.2767,-115.9125,0.06
45.2675,-115.9144,0.05
45.2644,-115.9069,0.19
45.1328,-115.0,0.75
45.1336,-114.9956,0.815
45.1306,-114.9789,0.825
45.1317,-114.9781,0.685
45.1297,-114.9592,0.75
45.1725,-114.965,0.725
45.1722,-114.9639,0.735
45.1328,-114.9553,0.765
45.1767,-114.9222,0.07
45.1769,-114.9228,0.125
45.1456,-114.9292,0.785
45.145,-114.9278,0.775
45.1342,-114.9319,0.84
45.1228,-114.9325,0.815
45.1203,-114.9153,0.725
45.1044,-114.8606,0.655
45.0789,-114.8503,0.18
45.0794,-114.8511,0.035
45.1014,-114.85,0.725
45.1056,-114.8486,0.79
45.3664,-115.1894,0.825
45.87,-115.5586,0.78
45.8822,-115.5397,0.08
45.9981,-115.5228,0.24
45.9983,-115.5239,0.075
45.9592,-115.5161,0.11
45.8278,-115.6044,0.74
45.9675,-115.5472,0.08
45.9753,-115.5933,0.09
45.9717,-115.5736,0.11
45.9714,-115.5725,0.085
45.925,-115.5958,0.845
45.9242,-115.5953,0.875
45.8908,-115.6225,0.865
45.8811,-115.6158,0.945
45.8653,-115.6178,0.93
45.8633,-115.6139,0.905
45.8489,-115.6161,0.71
45.7903,-115.6072,0.71
45.83,-115.6136,0.885
45.0572,-114.7247,0.785
45.0675,-114.7258,0.655
45.0778,-114.725,0.825
45.0925,-114.7286,0.8
45.0919,-114.7281,0.7
45.1233,-114.6792,0.065
45.1236,-114.6753,0.065
45.1161,-114.6683,0.07
45.12,-114.6706,0.06
45.0969,-114.7625,0.065
45.1014,-114.775,0.18
45.1075,-114.7833,0.15
45.1069,-114.7917,0.05
45.1078,-114.8061,0.16
45.1039,-114.8197,0.745
45.3567,-115.0019,0.15
45.3558,-115.0039,0.045
45.3347,-115.0222,0.76
45.3306,-115.0214,0.65
45.3164,-115.0211,0.745
45.3206,-115.0153,0.77
45.3164,-115.0253,0.72
45.1011,-114.8275,0.805
45.1042,-114.8483,0.765
45.8272,-115.8753,0.075
45.4294,-115.195,0.07
45.4264,-115.1936,0.74
45.3986,-115.1931,0.675
45.3983,-115.1914,0.76
45.3836,-115.2056,0.67
45.3553,-115.2489,0.73
45.3558,-115.2478,0.735
45.3606,-115.2247,0.725
45.3717,-115.2061,0.735
45.3733,-115.2072,0.655
45.7761,-115.8819,0.055
45.7747,-115.8839,0.1
45.7739,-115.8914,0.03
45.7747,-115.8917,0.055
45.775,-115.8969,0.025
45.7819,-115.8764,0.045
45.8056,-115.8839,0.075
45.8053,-115.8856,0.06
45.805,-115.8869,0.055
45.6639,-115.8525,0.07
45.6639,-115.8536,0.02
45.6689,-115.8617,0.045
45.6592,-115.8689,0.005
45.6675,-115.8886,0.07
45.2828,-114.9417,0.735
45.2814,-114.9422,0.72
45.2794,-114.905,0.09
45.2819,-114.9028,0.055
45.3167,-114.8747,0.04
45.3175,-114.8822,0.04
45.3164,-114.8842,0.08
45.3189,-114.8733,0.11
45.3211,-114.8722,0.11
45.3189,-114.8647,0.095
45.3325,-114.85,0.12
45.3344,-114.8458,0.055
45.3256,-114.8269,0.11
45.3239,-114.8228,0.185
45.305,-114.9425,0.68
45.3492,-114.9517,0.065
45.3492,-114.9528,0.085
45.3572,-114.9333,0.1
45.2856,-114.945,0.745
45.3003,-115.0281,0.705
45.29,-115.0286,0.77
45.2839,-115.0292,0.655
45.2836,-115.0297,0.715
45.2911,-115.0361,0.62
45.2917,-115.0367,0.72
45.1344,-115.1681,0.145
45.1392,-115.1631,0.15
45.1597,-115.13,0.7
45.1722,-115.1947,0.795
45.1636,-115.2425,0.895
45.1581,-115.2714,0.83
45.1286,-115.3231,0.78
45.9017,-115.7131,0.665
45.9231,-115.7217,0.065
45.9297,-115.6764,0.82
45.9308,-115.6764,0.185
45.8967,-115.6275,0.85
45.8844,-115.6264,0.91
45.8381,-115.6425,0.925
45.8469,-115.6475,0.95
45.8275,-115.6264,0.875
45.8244,-115.6322,0.955
45.8144,-115.6311,0.755
45.8128,-115.6486,0.91
45.8389,-115.6778,0.745
45.8072,-115.6942,0.845
45.7983,-115.7358,0.215
45.8033,-115.7022,0.705
45.8028,-115.6922,0.785
45.8061,-115.6822,0.97
45.7831,-115.9336,0.045
45.8183,-115.9381,0.65
45.8297,-115.9317,0.715
45.7981,-115.9636,0.19
45.7953,-115.9586,0.14
45.8008,-115.9803,0.19
45.8247,-115.9436,0.765
45.8308,-115.9425,0.84
45.8325,-115.9669,0.78
45.8381,-115.99,0.66
45.8342,-115.9822,0.755
45.8333,-115.9781,0.835
45.8294,-115.9711,0.775
45.8306,-115.9261,0.08
45.8811,-115.9183,0.025
45.8908,-115.9222,0.065
45.9119,-115.9189,0.13
45.9108,-115.9089,0.085
45.9372,-115.8261,0.03
45.9364,-115.8258,0.12
45.9444,-115.8483,0.065
45.9136,-115.8717,0.075
45.8992,-115.8269,0.065
45.9228,-115.8889,0.03
45.9236,-115.89,0.065
45.9011,-115.9036,0.03
45.9047,-115.8875,0.145
45.9056,-115.8875,0.125
45.8594,-115.9033,0.71
45.8275,-115.8783,0.13
45.9522,-115.9697,0.125
45.9597,-115.9575,0.16
45.9533,-115.9297,0.06
45.9636,-115.9094,0.075
45.9692,-115.9156,0.245
45.9783,-115.88,0.06
45.9786,-115.8519,0.01
45.9944,-115.8283,0.06
45.9678,-115.7833,0.115
45.9678,-115.7825,0.05
45.9831,-115.7936,0.045
45.9833,-115.8031,0.035
45.9883,-115.8803,0.06
45.9778,-115.9617,0.085
45.99,-115.9606,0.16
45.9969,-115.9211,0.065
45.9914,-115.9667,0.085
45.8233,-115.8886,0.07
45.9144,-115.9989,0.26
45.6756,-115.8375,0.02
45.8114,-115.81,0.66
45.8172,-115.8175,0.815
45.8344,-115.8072,0.085
45.8461,-115.8231,0.07
45.8608,-115.8556,0.72
45.8606,-115.8547,0.075
45.87,-115.8072,0.075
45.8675,-115.8031,0.025
45.8567,-115.8025,0.135
45.8475,-115.8056,0.035
45.82,-115.8261,0.06
45.8336,-115.8564,0.025
45.8336,-115.8583,0.115
45.8219,-115.8594,0.125
45.8169,-115.8356,0.27
45.7942,-115.7764,0.765
45.7947,-115.7628,0.085
45.7408,-115.5247,0.92
45.7172,-115.5456,0.77
45.7136,-115.5378,0.975
45.7014,-115.5361,0.855
45.6961,-115.5519,0.76
45.6942,-115.5467,0.17
45.6914,-115.5647,0.76
45.6886,-115.5622,0.725
45.6678,-115.5736,0.04
45.6858,-115.5711,0.81
45.6742,-115.5428,0.175
45.6264,-115.5139,0.79
45.6222,-115.5144,0.845
45.6217,-115.5125,0.77
45.6078,-115.5506,0.7
45.61,-115.5117,0.765
45.5792,-115.5269,0.75
45.5556,-115.5286,0.73
45.5197,-115.5053,0.805
45.7469,-115.5153,0.92
45.6336,-115.6556,0.22
45.6403,-115.6483,0.04
45.6403,-115.6319,0.64
45.6586,-115.6578,0.65
45.6825,-115.6761,0.085
45.6861,-115.6947,0.115
45.6942,-115.6883,0.07
45.69,-115.6917,0.05
45.6861,-115.7019,0.055
45.7039,-115.2814,0.125
45.7328,-115.2617,0.12
45.7367,-115.2675,0.18
45.745,-115.2597,0.1
45.9078,-115.6344,0.795
45.9097,-115.6381,0.94
45.9106,-115.6342,0.835
45.9511,-115.6728,0.77
45.95,-115.6731,0.64
45.9414,-115.675,0.835
45.9286,-115.6481,0.86
45.9297,-115.6403,0.825
45.9306,-115.6394,0.85
45.9547,-115.6442,0.865
45.9547,-115.6458,0.91
45.9328,-115.6275,0.87
45.9333,-115.6289,0.925
45.8806,-115.4406,0.68
45.9022,-115.4314,0.745
45.9019,-115.43,0.95
45.9139,-115.4225,0.775
45.9228,-115.4122,0.7
45.9228,-115.4111,0.925
45.8917,-115.425,0.86
45.8944,-115.4753,0.715
45.9217,-115.4692,0.835
45.9233,-115.4686,0.035
45.9231,-115.4675,0.055
45.9144,-115.4689,0.885
45.8297,-115.5825,0.785
45.8306,-115.5811,0.93
45.8308,-115.5792,0.83
45.83,-115.5733,0.855
45.8297,-115.5558,0.93
45.8247,-115.5253,0.92
45.8239,-115.5292,0.945
45.7897,-115.5408,0.925
45.7897,-115.5556,0.79
45.7833,-115.5572,0.91
45.7667,-115.5486,0.865
45.8283,-115.5008,0.9
45.7578,-115.9444,0.06
45.7578,-115.9464,0.165
45.7231,-115.9764,0.1
45.7225,-115.9783,0.125
45.7039,-115.9889,0.055
45.6942,-115.9992,0.055
45.6336,-115.9792,0.275
45.6214,-115.9433,0.135
45.5953,-115.8847,0.035
45.5872,-115.8658,0.035
45.5906,-115.9258,0.125
45.6139,-115.9292,0.185
45.6389,-115.9575,0.11
45.7958,-115.4658,0.87
45.8028,-115.4728,0.835
45.7847,-115.4814,0.865
45.7853,-115.4828,0.835
45.7911,-115.6542,0.77
45.7897,-115.6517,0.72
45.7644,-115.6414,0.78
45.7617,-115.6403,0.79
45.73,-115.6561,0.015
45.7303,-115.655,0.075
45.7361,-115.6578,0.075
45.7431,-115.6569,0.125
45.7544,-115.6578,0.24
45.7533,-115.6578,0.75
45.7644,-115.6586,0.28
45.7647,-115.6625,0.285
45.7153,-115.7292,0.04
45.7147,-115.7269,0.1
45.7433,-115.72,0.13
45.7558,-115.7078,0.005
45.3883,-114.7089,0.73
45.3969,-114.7317,0.7
45.3944,-114.7461,0.8
45.3914,-114.7694,0.2
45.3903,-114.7831,0.135
45.3911,-114.7831,0.205
45.3906,-114.7914,0.15
45.3936,-114.8022,0.185
45.3953,-114.8169,0.07
45.4025,-114.83,0.22
45.4106,-114.84,0.275
45.4106,-114.8419,0.125
45.4161,-114.8558,0.145
45.4214,-114.8675,0.83
45.4183,-114.8733,0.865
45.4219,-114.8789,0.035
45.4264,-114.8844,0.09
45.4356,-114.8922,0.1
45.4492,-114.9144,0.905
45.4492,-114.9197,0.75
45.4544,-114.9319,0.725
45.4722,-114.9617,0.095
45.4736,-114.9622,0.085
45.4875,-114.9736,0.82
45.4978,-114.9972,0.73
45.5033,-115.0058,0.74
45.5086,-115.0236,0.735
45.5064,-115.0258,0.825
45.5125,-115.0425,0.68
45.5106,-115.0414,0.81
45.6725,-115.9033,0.005
45.6778,-115.9044,0.145
45.6733,-115.9572,0.065
45.7597,-115.2342,0.06
45.7619,-115.2378,0.06
45.7772,-115.2181,0.14
45.7786,-115.2072,0.055
45.7775,-115.2075,0.095
45.7856,-115.2075,0.045
45.7878,-115.1978,0.065
45.7794,-115.195,0.045
45.7806,-115.1914,0.15
45.7736,-115.1378,0.08
45.7744,-115.1372,0.135
45.775,-115.1267,0.13
45.8092,-115.3069,0.81
45.7778,-115.2428,0.03
45.7775,-115.2439,0.07
45.3706,-114.6892,0.715
45.7561,-115.2553,0.085
45.7569,-115.2561,0.065
45.7997,-115.3217,0.76
45.8033,-115.3219,0.78
45.7986,-115.3336,0.675
45.7886,-115.3667,0.88
45.8222,-115.355,0.76
45.8189,-115.3361,0.755
45.8647,-115.3619,0.075
45.8642,-115.3611,0.145
45.8603,-115.3639,0.14
45.8792,-115.1961,0.065
45.7872,-115.3575,0.7
45.7883,-115.3578,0.805
45.8792,-115.1836,0.09
45.8769,-115.1683,0.065
45.8742,-115.1344,0.145
45.8744,-115.1358,0.125
45.8736,-115.1369,0.085
45.8694,-115.1547,0.07
45.8928,-115.2417,0.11
45.9119,-115.245,0.105
45.9186,-115.2494,0.075
45.9503,-115.2781,0.08
45.9517,-115.2783,0.17
45.9631,-115.2878,0.11
45.9908,-115.2867,0.045
45.705,-115.0453,0.035
45.6892,-115.0617,0.095
45.6897,-115.0664,0.135
45.6639,-115.8258,0.02
45.665,-115.8256,0.045
45.665,-115.8011,0.015
45.6608,-115.7889,0.01
45.6589,-115.7803,0.025
45.6583,-115.7814,0.07
45.6681,-115.8294,0.055
45.6772,-115.8361,0.075
45.6931,-115.8075,0.03
45.7094,-115.7983,0.11
45.7103,-115.7992,0.08
45.7231,-115.8089,0.06
45.7278,-115.7739,0.085
45.53,-115.3053,0.81
45.5172,-115.3228,0.84
45.515,-115.3228,0.79
45.5103,-115.3228,0.705
45.5064,-115.3247,0.815
45.4914,-115.3372,0.825
45.4864,-115.3458,0.835
45.4825,-115.3528,0.895
45.4753,-115.3722,0.835
45.6981,-114.5433,0.065
45.6767,-114.5422,0.045
45.43,-115.4608,0.765
45.4183,-115.4647,0.87
45.4169,-115.4658,0.705
45.6778,-114.5411,0.03
45.6772,-114.5444,0.075
45.6928,-114.5586,0.045
45.5403,-115.2689,0.765
45.5403,-115.2725,0.85
45.5322,-115.2997,0.765
45.5389,-115.3117,0.125
45.5689,-115.3217,0.125
45.5708,-115.3236,0.13
45.5736,-115.3119,0.19
45.5792,-115.3083,0.15
45.5908,-115.3039,0.135
45.6,-115.3028,0.17
45.6103,-115.3247,0.095
45.615,-115.3164,0.07
45.6164,-115.3181,0.155
45.6169,-115.3225,0.135
45.395,-115.4911,0.88
45.3908,-115.495,0.83
45.7097,-114.52,0.03
45.7097,-114.5225,0.12
45.6972,-114.5258,0.055
45.6978,-114.5325,0.075
45.7483,-115.2969,0.71
45.7406,-115.3036,0.78
45.7383,-115.3033,0.7
45.7206,-115.3281,0.08
45.7483,-115.3156,0.81
45.7339,-115.2572,0.145
45.6978,-115.3381,0.11
45.6739,-115.3444,0.885
45.6722,-115.3425,0.77
45.6722,-115.3411,0.71
45.6467,-115.3386,0.755
45.6722,-115.3619,0.87
45.715,-115.3522,0.125
45.6961,-115.3653,0.895
45.6981,-115.36,0.89
45.7156,-115.3672,0.705
45.6861,-115.2058,0.12
45.695,-115.1514,0.07
45.7214,-115.0289,0.01
45.7181,-115.0411,0.07
45.7244,-115.0372,0.075
45.7258,-115.0367,0.105
45.7339,-115.0269,0.065
45.7425,-115.0217,0.035
45.7419,-115.0231,0.035
45.7397,-115.0192,0.025
45.7414,-115.0186,0.05
45.7294,-115.0303,0.095
45.6942,-115.23,0.125
45.3528,-115.5158,0.79
45.3356,-115.5006,0.83
45.3331,-115.4978,0.775
45.3569,-115.5203,0.7
45.3447,-115.5181,0.635
45.365,-115.5094,0.86
45.43,-115.5322,0.02
45.4419,-115.5419,0.15
45.4683,-115.5647,0.095
45.5064,-115.5167,0.7
45.5267,-115.5089,0.75
45.5331,-115.5031,0.67
45.5506,-115.4586,0.74
45.6142,-115.4372,0.825
45.6197,-115.4514,0.69
45.6247,-115.6669,0.82
45.6136,-115.6872,0.715
45.6044,-115.6739,0.71
45.5744,-115.6725,0.81
45.5817,-115.6825,0.76
45.6294,-115.6294,0.1
45.6183,-115.6208,0.165
45.6117,-115.615,0.045
45.61,-115.6228,0.115
45.595,-115.6111,0.025
45.585,-115.6172,0.095
45.5658,-115.6097,0.115
45.5625,-115.6078,0.095
45.5583,-115.6,0.725
45.5472,-115.5969,0.745
45.5369,-115.5833,0.82
45.5136,-115.5744,0.07
45.5139,-115.5453,0.195
45.6044,-115.3828,0.785
45.6056,-115.3833,0.725
45.6306,-115.4169,0.11
45.6308,-115.4172,0.105
45.6433,-115.4094,0.075
45.6581,-115.4125,0.08
45.6586,-115.4125,0.135
45.6958,-115.4203,0.72
45.6919,-115.4169,0.81
45.6872,-115.3939,0.725
45.6794,-115.3817,0.305
45.6853,-115.3753,0.715
45.6478,-115.9633,0.15
45.5372,-115.495,0.725
45.54,-115.4833,0.79
45.5397,-115.4758,0.7
45.5064,-115.4322,0.76
45.5069,-115.4314,0.83
45.5244,-115.4267,0.86
45.5347,-115.4422,0.66
45.5556,-115.4611,0.81
45.5697,-115.4614,0.905
45.6,-115.4483,0.815
45.5889,-115.4511,0.79
45.59,-115.4492,0.82
45.5686,-115.4514,0.84
45.6519,-115.4017,0.125
45.7294,-115.39,0.935
45.7083,-115.3989,0.82
45.7092,-115.4,0.8
45.7436,-115.3892,0.84
45.7497,-115.4103,0.825
45.7394,-115.4681,0.755
45.8667,-115.2186,0.14
45.8661,-115.2175,0.075
45.8572,-115.22,0.065
45.5186,-115.0683,0.69
45.5181,-115.0744,0.79
45.5161,-115.0739,0.77
45.5219,-115.0878,0.905
45.5297,-115.1075,0.765
45.5317,-115.1106,0.805
45.54,-115.1372,0.835
45.5494,-115.1508,0.885
45.5481,-115.1522,0.83
45.55,-115.1594,0.905
45.5564,-115.1667,0.66
45.5614,-115.1719,0.89
45.5686,-115.1919,0.72
45.5689,-115.2003,0.815
45.5861,-115.1658,0.105
45.5861,-115.1636,0.115
45.5686,-115.2194,0.825
45.5675,-115.22,0.84
45.5603,-115.2256,0.83
45.5608,-115.2244,0.885
45.5603,-115.2228,0.82
45.5567,-115.2289,0.72
45.5444,-115.2461,0.905
45.5383,-115.2597,0.805
45.5014,-115.3233,0.895
45.4944,-115.3253,0.82
45.4839,-115.3303,0.79
45.4831,-115.3439,0.76
45.4753,-115.3486,0.73
45.4728,-115.3833,0.785
45.4172,-115.4614,0.725
45.4158,-115.4603,0.85
45.4119,-115.4681,0.795
45.3875,-115.5328,0.76
45.3894,-115.5664,0.14
45.395,-115.5794,0.115
45.3936,-115.585,0.13
45.3967,-115.5933,0.175
45.3986,-115.6097,0.15
45.4033,-115.6211,0.075
45.4072,-115.6289,0.245
45.4106,-115.6275,0.105
45.4239,-115.6517,0.19
45.4325,-115.6675,0.11
45.4353,-115.6644,0.19
45.44,-115.6858,0.28
45.4456,-115.6964,0.25
45.4461,-115.7153,0.18
45.445,-115.7275,0.66
45.4436,-115.7381,0.935
45.4472,-115.7608,0.915
45.4539,-115.7644,0.765
45.465,-115.7783,0.69
45.4653,-115.7817,0.785
45.4617,-115.7864,0.86
45.4689,-115.8064,0.69
45.4703,-115.81,0.105
45.4661,-115.8122,0.14
45.4656,-115.8314,0.125
45.4658,-115.8444,0.25
45.4631,-115.8511,0.29
45.4586,-115.8583,0.245
45.4578,-115.8789,0.225
45.4611,-115.8789,0.175
45.4606,-115.8881,0.17
45.4628,-115.9436,0.045
45.4619,-115.9472,0.12
45.4611,-115.9497,0.2
45.4556,-115.9414,0.195
45.4617,-114.3736,0.06
45.4725,-115.3953,0.815
45.4594,-115.4264,0.65
45.4547,-115.4319,0.77
45.4425,-115.4442,0.725
45.4342,-115.4581,0.72
45.8564,-115.2183,0.075
45.8822,-115.2158,0.11
45.8814,-115.2175,0.175
45.8778,-115.2542,0.035
45.8844,-115.2375,0.09
45.8825,-115.2328,0.085
45.9003,-115.2414,0.045
45.8958,-115.2436,0.05
45.9408,-115.2517,0.1
45.9403,-115.2628,0.045
45.9386,-115.2619,0.165
45.9556,-115.2844,0.135
45.9911,-115.2847,0.165
45.7364,-115.2314,0.16
45.6983,-115.2161,0.11
45.705,-115.2222,0.08
45.7689,-115.0714,0.075
45.7961,-115.0311,0.185
45.8825,-115.0417,0.04
45.8736,-115.0378,0.095
45.7269,-115.1233,0.09
45.4931,-115.6114,0.825
45.4933,-115.6156,0.67
45.4897,-115.6136,0.635
45.4817,-115.6075,0.705
45.5681,-115.6978,0.76
45.5594,-115.6872,0.79
45.5522,-115.6931,0.185
45.6178,-115.6711,0.735
45.7908,-114.7622,0.105
45.7814,-114.7347,0.035
45.7767,-114.7222,0.02
45.7792,-114.7119,0.06
45.7781,-114.6972,0.04
45.7792,-114.6906,0.065
45.7769,-114.6886,0.03
45.7706,-114.6689,0.08
45.7658,-114.6625,0.06
45.7656,-114.6611,0.145
45.7636,-114.6569,0.05
45.7753,-114.6817,0.04
45.78,-114.735,0.055
45.7831,-114.7725,0.005
45.7533,-114.7744,0.03
45.7536,-114.7719,0.06
45.6889,-114.8206,0.075
45.7044,-114.8297,0.1
45.7211,-114.8567,0.195
45.7208,-114.8589,0.005
45.7219,-114.8581,0.035
45.6969,-114.8283,0.105
45.7231,-114.7678,0.055
45.6653,-114.8097,0.105
45.5539,-114.7064,0.12
45.5444,-114.71,0.105
45.5308,-114.7111,0.115
45.5019,-114.7222,0.09
45.5025,-114.7208,0.07
45.5203,-114.7019,0.1
45.5278,-114.6778,0.015
45.5267,-114.6783,0.02
45.5256,-114.6883,0.035
45.5203,-114.7006,0.11
45.5208,-114.7042,0.11
45.5283,-114.7075,0.03
45.5283,-114.7106,0.075
45.5539,-114.7042,0.115
45.5622,-114.7078,0.115
45.5706,-114.7181,0.05
45.5797,-114.7192,0.16
45.5786,-114.7211,0.145
45.5972,-114.7192,0.09
45.5972,-114.7167,0.055
45.6,-114.7131,0.145
45.6822,-115.0753,0.025
45.6747,-115.0744,0.085
45.6653,-115.0953,0.03
45.6456,-115.1092,0.085
45.6417,-115.1219,0.09
45.635,-115.115,0.16
45.6942,-114.5581,0.03
45.7025,-114.5789,0.065
45.7033,-114.5781,0.13
45.7056,-114.5906,0.075
45.7083,-114.6011,0.05
45.7061,-114.615,0.06
45.7033,-114.6192,0.035
45.5742,-114.9644,0.015
45.5731,-114.9656,0.055
45.5719,-114.9658,0.065
45.5925,-114.9528,0.085
45.6069,-114.9372,0.08
45.6169,-114.9311,0.125
45.635,-114.9108,0.105
45.6194,-114.8464,0.1
45.7356,-114.7506,0.09
45.7458,-114.7589,0.035
45.7444,-114.76,0.08
45.7344,-114.7586,0.11
45.4731,-115.6233,0.055
45.4725,-115.6197,0.85
45.48,-115.6011,0.85
45.4922,-115.5906,0.76
45.5006,-115.5842,0.215
45.5094,-115.5778,0.09
45.5147,-115.5553,0.14
45.9044,-114.7883,0.06
45.8981,-114.7778,0.13
45.8878,-114.7642,0.815
45.9217,-114.7394,0.145
45.9225,-114.7378,0.08
45.9228,-114.7389,0.075
45.9114,-114.7403,0.015
45.8997,-114.7492,0.005
45.9133,-114.7397,0.085
45.9092,-114.7411,0.19
45.8844,-114.7619,0.805
45.8761,-114.7594,0.685
45.8625,-114.7367,0.255
45.85,-114.7383,0.035
45.8383,-114.7425,0.16
45.83,-114.7533,0.07
45.8283,-114.7553,0.05
45.8261,-114.7533,0.08
45.7281,-114.7319,0.085
