lab_id,lon,lat,Th,th_anomaly,th_source,rad_K,rad_eTh,rad_eU,rad_eU_eTh,rad_K_eTh,rad_eTh_high,rad_th_agree
C165031,-119.59393195,47.66430886,8.0,False,BACKGROUND,1.294993281364441,5.408169269561768,1.7253329753875732,0.31902347899835237,0.23945132203108285,False,neither
C165047,-118.63279511,48.35599669,8.0,False,BACKGROUND,1.3369593620300293,4.362614631652832,1.357404351234436,0.3111446840584602,0.30645827672464054,False,neither
C165051,-118.51918481,48.76322535,14.0,False,BACKGROUND,1.4579299688339233,6.322320938110352,1.5004165172576904,0.23732052389389502,0.23060043662852667,False,neither
C165063,-119.63811015,48.1840374,3.0,False,BACKGROUND,1.5832874774932861,5.585172653198242,1.9572840929031372,0.35044289844510645,0.28348048946824356,False,neither
C165068,-118.31748824,47.91377007,7.0,False,BACKGROUND,1.1904891729354858,7.901698589324951,2.022947311401367,0.25601423396917866,0.15066243788947034,False,neither
C165101,-118.07025306,47.95127338,40.0,True,MONAZITE,1.7301461696624756,11.771000862121582,4.209532737731934,0.35761893037302994,0.1469837773294188,True,both_high
C165103,-118.29721308,48.06155105,18.0,False,BACKGROUND,1.4062190055847168,7.111458778381348,2.1426520347595215,0.3012957118268236,0.19773988001724577,False,neither
C165104,-119.30275168,48.34317613,12.0,False,BACKGROUND,1.239485263824463,4.610558032989502,1.1213222742080688,0.24320749596573227,0.26883627859267534,False,neither
C165105,-118.12746808,47.53376662,16.0,False,BACKGROUND,1.3242361545562744,6.973587512969971,1.8097469806671143,0.2595144862384273,0.1898931005158201,False,neither
C165108,-118.09108156,47.67182409,21.0,False,BACKGROUND,1.43303382396698,7.644912242889404,1.690091848373413,0.22107406791299422,0.18744934911448546,False,neither
C165119,-118.27889073,48.57628586,27.0,False,BACKGROUND,1.4377002716064453,6.376303195953369,1.935395359992981,0.30352938066390134,0.2254755188741435,False,neither
C165129,-119.02559742,48.97240121,3.0,False,BACKGROUND,1.4420864582061768,4.914497375488281,1.5371545553207397,0.3127796065142909,0.29343518737008134,False,neither
C165151,-118.17110644,48.58489934,12.0,False,BACKGROUND,1.3978662490844727,6.151614665985107,2.013634443283081,0.3273342939403084,0.22723566494076253,False,neither
C165160,-119.49893098,47.94986818,3.0,False,BACKGROUND,1.2826993465423584,6.957096099853516,1.54047691822052,0.2214252751594096,0.18437280844365023,False,neither
C165169,-119.57282192,47.81431091,15.0,False,BACKGROUND,1.512703537940979,5.7080206871032715,1.9053161144256592,0.3337962875170616,0.2650136747679959,False,neither
C165178,-119.17504272,48.59321308,12.0,False,BACKGROUND,1.249639630317688,5.043272495269775,1.2905004024505615,0.2558855195036472,0.2477834841345098,False,neither
C165195,-118.55501773,48.58044555,18.0,False,BACKGROUND,1.4808987379074097,7.087290287017822,1.2471243143081665,0.17596630923846768,0.2089513308944115,False,neither
C165199,-118.95223937,47.8609844,9.0,False,BACKGROUND,1.6151680946350098,9.093647003173828,2.2379539012908936,0.24610081087486813,0.17761499803888256,False,neither
C165222,-118.13332062,48.27294794,10.0,False,BACKGROUND,1.177458643913269,6.506873607635498,2.237339496612549,0.3438424705202726,0.1809561265384929,False,neither
C165225,-119.59810222,47.88958881,3.0,False,BACKGROUND,1.6424325704574585,6.259768009185791,2.0220210552215576,0.32301852916184387,0.2623791437713504,False,neither
C165238,-118.35804296,47.77765636,11.0,False,BACKGROUND,1.1307814121246338,6.742997646331787,1.6668508052825928,0.24719729899199433,0.1676971387851192,False,neither
C165262,-119.9400602,47.64124523,13.0,False,BACKGROUND,1.3337661027908325,7.576963424682617,2.1126019954681396,0.2788190831944833,0.17602910665319743,False,neither
C165267,-118.46446338,48.86017357,18.0,False,BACKGROUND,1.6547095775604248,6.510421276092529,1.4303882122039795,0.2197074738399233,0.2541632111637421,False,neither
C165268,-118.15388097,48.42934068,14.0,False,BACKGROUND,1.2413827180862427,6.904592037200928,1.7171683311462402,0.24869946289286746,0.17979088574645033,False,neither
C165277,-118.77919339,48.45877154,3.0,False,BACKGROUND,1.3910926580429077,4.5891218185424805,1.6714365482330322,0.36421707993881186,0.30312829187104107,False,neither
C165288,-118.67391878,48.85878038,14.0,False,BACKGROUND,1.586175560951233,6.696650981903076,1.6372122764587402,0.24448224655624384,0.23686101683329305,False,neither
C165323,-118.77144395,48.78698709,13.0,False,BACKGROUND,1.6116409301757812,8.408803939819336,1.6517460346221924,0.19643055616988025,0.19166113774444923,False,neither
C165329,-119.77533709,48.02097673,3.0,False,BACKGROUND,1.2897158861160278,4.726623058319092,1.3785881996154785,0.29166451028691504,0.2728620137893297,False,neither
C165330,-119.43950107,48.65487536,3.0,False,BACKGROUND,1.403887391090393,4.202833652496338,1.2953307628631592,0.30820414747887476,0.33403353717236284,False,neither
C165338,-119.82172612,47.89708553,3.0,False,BACKGROUND,1.0599899291992188,5.7796630859375,1.4396172761917114,0.24908325187577882,0.18339995142247661,False,neither
C165342,-118.01026465,48.71796081,15.0,False,BACKGROUND,1.4060399532318115,7.793562412261963,2.0484845638275146,0.262843158939042,0.18041043092432615,False,neither
C165353,-118.46917553,48.35100029,15.0,False,BACKGROUND,1.0917130708694458,4.282798767089844,1.5557599067687988,0.3632577646943556,0.2549064595933055,False,neither
C165396,-119.57559648,47.56375208,8.0,False,BACKGROUND,1.4013636112213135,7.413536548614502,1.842346429824829,0.24851114144289757,0.18902767957395597,False,neither
C165397,-119.18059123,48.32654409,9.0,False,BACKGROUND,1.225222110748291,3.714073657989502,0.8187851905822754,0.2204547529155626,0.32988632525169864,False,neither
C165406,-118.52806042,48.06654884,15.0,False,BACKGROUND,1.3838763236999512,5.580264568328857,1.4209365844726562,0.2546360601856176,0.2479947512801146,False,neither
C165415,-118.73252471,48.44488347,13.0,False,BACKGROUND,1.7429031133651733,6.43678092956543,1.7949061393737793,0.278851518952496,0.2707724765588446,False,neither
C165420,-118.55501773,48.58044555,13.0,False,BACKGROUND,1.4808987379074097,7.087290287017822,1.2471243143081665,0.17596630923846768,0.2089513308944115,False,neither
C165425,-119.52170456,47.5131969,14.0,False,BACKGROUND,1.1034491062164307,5.525223255157471,1.6322976350784302,0.2954265483398841,0.19971122527699237,False,neither
C165456,-118.61638111,47.50792672,15.0,False,BACKGROUND,1.4164392948150635,7.00458288192749,1.7681933641433716,0.252433784273648,0.20221608034214508,False,neither
C165486,-118.36137046,47.56181986,15.0,False,BACKGROUND,1.4340094327926636,8.019667625427246,1.8643252849578857,0.23246914610860375,0.1788115792038535,False,neither
C165499,-118.26833264,48.43350547,11.0,False,BACKGROUND,1.1404259204864502,6.917296886444092,1.660609245300293,0.2400662097581222,0.16486583404007948,False,neither
C165511,-119.54949654,48.43820738,16.0,False,BACKGROUND,1.4582949876785278,5.544552326202393,2.2985010147094727,0.4145512350649553,0.26301401842434263,False,neither
C165512,-119.21058304,47.83014758,11.0,False,BACKGROUND,1.3254189491271973,5.079372406005859,1.8415329456329346,0.36255127571577594,0.26094147921897193,False,neither
C165517,-119.23782914,48.73460221,26.0,False,BACKGROUND,1.4198120832443237,4.869565486907959,1.1940584182739258,0.24520841160966095,0.29156853667160876,False,neither
C165538,-118.03888187,48.8571297,13.0,False,BACKGROUND,1.2418441772460938,5.482551097869873,1.7509032487869263,0.3193592211967166,0.2265084547462924,False,neither
C165548,-119.58700809,48.65931732,16.0,False,BACKGROUND,1.3252174854278564,3.845278263092041,1.1393821239471436,0.2963068069437843,0.3446350029197187,False,neither
C165550,-119.55118382,48.92626651,11.0,False,BACKGROUND,1.321039080619812,4.3009161949157715,1.1764863729476929,0.2735431986185755,0.30715294619817235,False,neither
C165577,-118.46471552,47.77154413,13.0,False,BACKGROUND,1.2322990894317627,7.937413215637207,1.7010014057159424,0.21430173275656883,0.15525197642527358,False,neither
C165589,-118.19581252,47.80710282,11.0,False,BACKGROUND,1.5279041528701782,9.410234451293945,1.9889509677886963,0.21136040532074177,0.162366215292339,False,neither
C166642,-117.2926479,47.88795065,15.0,False,BACKGROUND,1.6613099575042725,7.702441692352295,3.614142656326294,0.46922038500009067,0.21568614523285212,False,neither
C166648,-117.68050738,47.87127875,17.0,False,BACKGROUND,1.512854814529419,6.707726955413818,1.622821569442749,0.24193315861388287,0.22553911698930904,False,neither
C166944,-117.73106043,47.75738799,9.0,False,BACKGROUND,1.274956226348877,6.021591663360596,1.874049425125122,0.31122160549811045,0.2117307678145242,False,neither
C166980,-117.54160454,47.64322292,14.0,False,BACKGROUND,1.7020679712295532,7.250280857086182,2.9807541370391846,0.41112257522077855,0.23475890172806327,False,neither
C167031,-117.11270557,47.75462028,115.0,True,APATITE_P,1.4094170331954956,7.488321781158447,2.2547059059143066,0.3010962899040247,0.1882153404173636,False,stream_only
C167061,-117.7329931,47.5221075,8.0,False,BACKGROUND,1.2040408849716187,6.122355937957764,1.4058057069778442,0.22961842160499726,0.19666299986035293,False,neither
C167067,-117.86940856,47.96238811,14.0,False,BACKGROUND,1.216209053993225,6.578774452209473,1.7820608615875244,0.2708803705816395,0.184868635158143,False,neither
C167138,-117.84356985,47.826831,21.0,False,BACKGROUND,1.499859094619751,6.494210720062256,2.1540119647979736,0.33168187138487626,0.23095325348564802,False,neither
C167350,-117.4918892,47.78461224,13.0,False,BACKGROUND,1.7284111976623535,7.3643317222595215,2.5679285526275635,0.34869810995418776,0.23470034523812067,False,neither
C167415,-117.71910827,47.61127544,12.0,False,BACKGROUND,1.7465368509292603,7.612607479095459,2.9243996143341064,0.38415216105186445,0.22942688897665145,False,neither
C167425,-117.43438873,47.94794918,14.0,False,BACKGROUND,2.014709711074829,9.362208366394043,2.580033302307129,0.27557956427975305,0.2151959913973605,False,neither
C178603,-117.6133094,48.75852256,42.0,True,MONAZITE,1.131740689277649,8.391610145568848,1.3578088283538818,0.161805518225947,0.13486573728347706,False,stream_only
C178658,-117.39856456,48.46796334,22.0,False,BACKGROUND,1.2990535497665405,6.773972034454346,2.349381446838379,0.34682479273441896,0.19177131868262598,False,neither
C178666,-117.48411543,48.07072891,18.0,False,BACKGROUND,1.1936962604522705,7.774740219116211,2.4871296882629395,0.3198987513624812,0.1535351956220041,False,neither
C178704,-117.17576639,48.22573758,18.0,False,BACKGROUND,1.374647855758667,7.993728160858154,2.223771572113037,0.27818954152105013,0.17196579969903478,False,neither
C178743,-117.24939918,48.64824966,19.0,False,BACKGROUND,1.1073589324951172,7.687172889709473,1.720594048500061,0.22382663603200015,0.14405281998763117,False,neither
C178788,-117.10190395,48.88437067,10.0,False,BACKGROUND,0.5884948968887329,3.295856237411499,0.47442105412483215,0.14394470509351864,0.17855599713624806,False,neither
C178794,-117.68442376,48.89213488,11.0,False,BACKGROUND,1.070534110069275,5.178427219390869,1.8595141172409058,0.3590885878009188,0.2067295850100217,False,neither
C178807,-117.61801899,48.38323553,13.0,False,BACKGROUND,1.2074840068817139,6.193000793457031,2.4116389751434326,0.38941363897310555,0.19497559376343582,False,neither
C178839,-117.83052066,48.07322468,28.0,True,MONAZITE,1.0400418043136597,5.833292007446289,2.181868314743042,0.3740372180850629,0.178294143853253,False,stream_only
C178857,-117.32412535,48.65991499,3.0,False,BACKGROUND,1.0959223508834839,6.543075084686279,1.8747256994247437,0.28652058476486686,0.16749347007318197,False,neither
C178923,-117.84803133,48.40628878,42.0,True,APATITE_P,1.3265284299850464,7.947049140930176,2.9045426845550537,0.36548694151085703,0.16692087924220142,False,stream_only
C178928,-117.81692929,48.81574276,33.0,True,MONAZITE,1.2244410514831543,6.501424789428711,2.0274498462677,0.31184700460802456,0.18833426381769275,False,stream_only
C178938,-117.36688826,48.19267824,17.0,False,BACKGROUND,1.0711685419082642,5.5626420974731445,2.0746266841888428,0.3729570674933862,0.19256470632810394,False,neither
C178957,-117.51523852,48.48712871,24.0,False,BACKGROUND,1.0822457075119019,6.211054801940918,1.4406774044036865,0.23195374221355822,0.17424507463268663,False,neither
C179008,-117.45022991,48.33101422,14.0,False,BACKGROUND,0.8993390202522278,5.6103081703186035,2.037412405014038,0.3631551678021879,0.16030118006889366,False,neither
C179062,-117.79442421,48.59990521,13.0,False,BACKGROUND,1.0888911485671997,8.13743782043457,1.7014570236206055,0.2090900184020996,0.1338125307492732,False,neither
C179143,-117.2321823,48.75547583,3.0,False,BACKGROUND,0.6988210082054138,3.335937261581421,0.5835381746292114,0.17492480489653503,0.20948265911755592,False,neither
C179164,-117.55301075,48.23517687,10.0,False,BACKGROUND,1.1451683044433594,7.639725208282471,1.785629153251648,0.2337295000238739,0.14989653072885994,False,neither
C179223,-117.849972,48.27739646,7.0,False,BACKGROUND,1.0931297540664673,6.076784610748291,1.6292301416397095,0.2681072715261315,0.17988621023904613,False,neither
C179258,-117.46802505,48.96325354,10.0,False,BACKGROUND,0.8945137858390808,5.593487739562988,1.0886726379394531,0.19463216666038669,0.15992057683654956,False,neither
C179259,-117.52468829,48.61602053,32.0,True,APATITE_P,1.185925006866455,7.484273910522461,1.9931055307388306,0.2663057972713476,0.15845558581161925,False,stream_only
C179270,-117.84803133,48.40628878,54.0,True,APATITE_P,1.3265284299850464,7.947049140930176,2.9045426845550537,0.36548694151085703,0.16692087924220142,False,stream_only
C179311,-117.56023147,48.13906315,18.0,False,BACKGROUND,1.3004974126815796,7.498076438903809,2.183466911315918,0.29120360789961924,0.17344413907731615,False,neither
C179395,-117.10687195,48.08351303,24.0,False,BACKGROUND,1.1588126420974731,6.951049327850342,2.3587002754211426,0.3393301017115047,0.16671046160678646,False,neither
C179448,-117.96526786,48.87490919,11.0,False,BACKGROUND,1.0568485260009766,5.508662223815918,1.8736989498138428,0.34013683789018173,0.19185211999963298,False,neither
C179501,-117.82830918,48.4340675,21.0,False,BACKGROUND,1.7228615283966064,10.25354290008545,2.9721016883850098,0.2898609502438656,0.16802597357663066,True,airborne_only
C179529,-117.28662918,48.7696418,16.0,False,BACKGROUND,0.8929338455200195,7.0338053703308105,1.140576720237732,0.1621564231857739,0.12694889871228032,False,neither
C179564,-117.04965728,48.48046952,116.0,True,NB_OXIDE_SUSPECT,0.9615102410316467,6.727667331695557,2.7261338233947754,0.4052123401749288,0.14291881474307674,False,stream_only
C216923,-118.54201177,47.89487864,10.6,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C216924,-118.54201177,47.89487864,13.3,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C216925,-118.54201177,47.89487864,13.1,True,XENOTIME_Y,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,stream_only
C216926,-118.54201177,47.89487864,13.0,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C216927,-118.54201177,47.89487864,12.6,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C216928,-118.54201177,47.89487864,13.7,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C216929,-118.54201177,47.89487864,13.3,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C216930,-118.54201177,47.89487864,12.8,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C216931,-118.54201177,47.89487864,10.5,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C216932,-118.18190662,48.50709775,13.1,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216933,-118.18190662,48.50709775,10.1,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216934,-118.18190662,48.50709775,12.0,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216935,-118.18190662,48.50709775,12.5,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216936,-118.18190662,48.50709775,12.8,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216937,-118.18190662,48.50709775,13.0,True,XENOTIME_Y,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,stream_only
C216938,-118.18190662,48.50709775,9.94,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216939,-118.18190662,48.50709775,13.0,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216940,-118.18190662,48.50709775,9.77,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216941,-118.18190662,48.50709775,12.4,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216942,-118.18190662,48.50709775,26.6,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216943,-118.18190662,48.50709775,12.3,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216944,-118.3530025,47.95488154,13.4,True,XENOTIME_Y,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,stream_only
C216945,-118.3530025,47.95488154,14.4,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216946,-118.3530025,47.95488154,11.5,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216947,-118.3530025,47.95488154,14.3,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216948,-118.3530025,47.95488154,12.4,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216949,-118.3530025,47.95488154,13.5,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216950,-118.3530025,47.95488154,13.3,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216951,-118.3530025,47.95488154,13.4,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216952,-118.3530025,47.95488154,13.8,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216953,-118.3530025,47.95488154,14.4,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216954,-118.3530025,47.95488154,13.6,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216955,-118.3530025,47.95488154,14.1,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216956,-118.54201177,47.89487864,12.6,False,BACKGROUND,1.1882275342941284,7.560104846954346,1.6512842178344727,0.21842080913728423,0.1571707745260724,False,neither
C216957,-118.18190662,48.50709775,12.2,False,BACKGROUND,1.0466930866241455,4.603544235229492,1.3780231475830078,0.29933961251798674,0.22736679244094776,False,neither
C216958,-118.3530025,47.95488154,13.8,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C216961,-118.20189311,47.93378266,11.9,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216962,-118.20189311,47.93378266,11.6,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216963,-118.20189311,47.93378266,12.9,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216964,-118.20189311,47.93378266,12.6,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216965,-118.20189311,47.93378266,13.6,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216966,-118.20189311,47.93378266,12.4,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216967,-118.20189311,47.93378266,12.7,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216968,-118.20189311,47.93378266,11.0,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216969,-118.20189311,47.93378266,10.9,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216970,-118.20189311,47.93378266,11.9,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216971,-118.20189311,47.93378266,11.2,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216972,-118.20189311,47.93378266,12.0,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216973,-118.20189311,47.93378266,11.6,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216974,-118.20189311,47.93378266,11.1,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216975,-118.20189311,47.93378266,11.6,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216976,-118.20189311,47.93378266,12.1,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C216977,-118.19299988,48.19428928,13.3,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216978,-118.19299988,48.19428928,13.7,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216979,-118.19299988,48.19428928,13.5,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216980,-118.19299988,48.19428928,7.84,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216981,-118.19299988,48.19428928,13.4,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216982,-118.19299988,48.19428928,14.0,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216983,-118.19299988,48.19428928,12.7,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216984,-118.19299988,48.19428928,8.71,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216985,-118.19299988,48.19428928,12.5,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216986,-118.19299988,48.19428928,10.8,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216987,-118.19299988,48.19428928,13.6,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216988,-118.19299988,48.19428928,12.7,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216989,-118.19299988,48.19428928,9.69,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216990,-118.19299988,48.19428928,9.82,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216991,-118.19299988,48.19428928,9.82,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216992,-118.19299988,48.19428928,13.0,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216993,-118.19299988,48.19428928,12.0,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216994,-118.19299988,48.19428928,13.2,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216995,-118.19299988,48.19428928,12.3,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216996,-118.19299988,48.19428928,12.1,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216997,-118.19299988,48.19428928,7.25,False,BACKGROUND,1.2006115913391113,6.246016979217529,2.1499762535095215,0.3442155634003512,0.19222035344026844,False,neither
C216998,-118.20189311,47.93378266,12.3,False,BACKGROUND,1.3036826848983765,9.388615608215332,1.9819624423980713,0.2111027360267889,0.13885781879893064,False,neither
C217001,-118.3530025,47.95488154,19.1,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217002,-118.3530025,47.95488154,11.5,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217003,-118.3530025,47.95488154,13.0,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217004,-118.3530025,47.95488154,13.2,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217005,-118.3530025,47.95488154,10.7,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217006,-118.3530025,47.95488154,12.7,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217007,-118.3530025,47.95488154,10.6,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217008,-118.3530025,47.95488154,9.23,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217009,-118.3530025,47.95488154,13.0,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217010,-118.3530025,47.95488154,14.0,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217011,-118.3530025,47.95488154,13.2,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
C217012,-118.3530025,47.95488154,7.96,False,BACKGROUND,1.3490960597991943,7.898804664611816,2.314155340194702,0.2929753853216005,0.17079749621400406,False,neither
