lon,lat,p_anomalous,label,nearest_gold_deg
-121.4505,38.7363,0.32,0,0.18052524726475566
-121.3755,38.5102,0.325,1,0.03073040513889035
-121.3437,38.5106,0.395,1,0.05101342764411062
-121.3087,38.5107,0.29,1,0.07492302850259255
-121.2684,38.5114,0.315,1,0.0796662218258122
-121.266,38.6016,0.4,1,0.014790463143524087
-121.3028,38.5742,0.375,1,0.031446508550234495
-121.3395,38.5708,0.395,1,0.011933101021945267
-121.3205,38.5411,0.325,1,0.04233665315067218
-121.3503,38.5336,0.39,1,0.036146283349745574
-121.3719,38.547,0.42,1,0.013657104378309259
-121.3662,38.5747,0.375,1,0.017168951627859766
-121.3806,38.605,0.34,1,0.03594661180139031
-121.3451,38.5965,0.285,1,0.018922285802722556
-121.3454,38.6264,0.37,1,0.04656044351162931
-121.3731,38.629,0.27,1,0.060622264061976266
-121.41,38.647,0.345,1,0.0826348286136045
-121.4471,38.6482,0.39,1,0.1021715170681217
-121.4402,38.6842,0.32,1,0.12878424942515357
-121.4466,38.7018,0.33,1,0.14740108174637154
-121.4099,38.6761,0.225,1,0.11046990947764698
-121.4083,38.7049,0.25,1,0.13601823002818328
-121.4091,38.7366,0.345,0,0.15194365073933647
-121.3784,38.7287,0.31,1,0.12337154047834069
-121.3448,38.7292,0.305,1,0.09101787187141136
-121.306,38.7364,0.345,1,0.052343528730869136
-121.2714,38.7346,0.325,1,0.027527531672852934
-121.2718,38.7071,0.33,1,0.04729444999151724
-121.3005,38.7068,0.39,1,0.06686279234372147
-121.3416,38.7031,0.36,1,0.08672134051085544
-121.3723,38.7043,0.33,1,0.10734728175412662
-121.3729,38.6783,0.275,1,0.0918683998989878
-121.3664,38.6481,0.265,1,0.07396366675604675
-121.3421,38.646,0.35,1,0.05002723258386401
-121.3454,38.6719,0.345,1,0.06569994596649142
-121.3102,38.6777,0.27,1,0.04998674724364294
-121.2757,38.6785,0.375,1,0.05187711345092042
-121.2734,38.6444,0.325,1,0.025541200050114794
-121.312,38.6454,0.335,1,0.023081527245829975
-121.3114,38.6016,0.365,1,0.030244077106096456
-121.2596,38.577,0.36,1,0.021392402857089057
-121.272,38.6268,0.44,1,0.022883987851763283
-121.2989,38.6203,0.395,1,0.010759275068519663
-121.2352,38.6472,0.37,1,0.010931555241591997
-121.203,38.6553,0.34,1,0.008550842063798985
-121.1922,38.6783,0.4286124401913875,1,0.01840583874752297
-121.2351,38.6795,0.33,1,0.03165692499280184
-121.2236,38.7072,0.31,1,0.005702718649916558
-121.2265,38.7353,0.245,1,0.008911621625719832
-121.2007,38.7351,0.32,1,0.002638939180809138
-121.1702,38.7335,0.375,1,0.026311385368318504
-121.1672,38.7081,0.365,1,0.020501582865720604
-121.1924,38.7058,0.41,1,0.0255422199504945
-121.1629,38.6722,0.45,1,0.014769756260696596
-121.1637,38.6502,0.33,1,0.00416832100491216
-121.1505,38.6272,0.415,1,0.011752314665639097
-121.132,38.6417,0.41,1,0.011539276407126065
-121.0937,38.6439,0.455,1,0.014318840735200582
-121.0585,38.6494,0.435,1,0.0053976754255977855
-121.1337,38.6617,0.42,1,0.013419273452759187
-121.1228,38.6807,0.39,1,0.0022137976420663146
-121.1122,38.699,0.46,1,0.003160838496344743
-121.0912,38.7097,0.435,1,0.025951510553333664
-121.0895,38.7308,0.41861244019138755,1,0.040209985078335266
-121.0523,38.7306,0.35,1,0.014072060972019856
-121.0583,38.7125,0.41,1,0.023521073529918987
-121.0205,38.7086,0.36,1,0.008156353351835831
-121.0161,38.7358,0.46,1,0.0035152382564969695
-121.2244,38.5932,0.4336124401913875,1,0.01183549323010696
-121.1955,38.5947,0.425,1,0.010215914056017971
-121.1871,38.5737,0.36,1,0.01739152092256933
-121.2242,38.5601,0.345,1,0.04381690198998524
-121.2244,38.5407,0.4,1,0.06307003171078561
-121.229,38.5261,0.405,1,0.07740977263885737
-121.2379,38.5059,0.365,1,0.09297815281022177
-121.1839,38.5444,0.29,1,0.036919330979848924
-121.1923,38.5136,0.325,1,0.06874798178856252
-121.1344,38.5132,0.25,1,0.03804080572227265
-121.1,38.5187,0.265,1,0.030708905874354986
-121.1028,38.5399,0.41398066783831283,1,0.013175314038003216
-121.1241,38.5565,0.355,1,0.012733534466130122
-121.0884,38.6711,0.45,1,0.02982446814278424
-121.07,38.6814,0.45,1,0.030393698360012513
-121.0427,38.6619,0.44,1,0.007422998046617145
-121.0164,38.6755,0.46,1,0.02370069408266155
-121.0114,38.6442,0.41361244019138754,1,0.017055559211007147
-121.0585,38.6265,0.4,1,0.019598084090033035
-121.0574,38.6058,0.42,1,0.02140539417997861
-121.0193,38.5977,0.4386124401913875,1,0.00617874582742831
-121.0198,38.5504,0.385,1,0.010197666399726382
-121.0233,38.5699,0.385,1,0.023331360869011233
-121.0478,38.5143,0.47,1,0.013019923194856139
-121.0559,38.541,0.445,1,0.040380123823481176
-121.0935,38.6272,0.4,1,0.012949861003114517
