lat,lon,Th,Ce,La,P,U,Au,As,Ti,Fe,Zr,Y,Cr,Nb,Hf,Sc,W,lab_id
45.9164,-114.0533,24.9,220.0,100.0,,5.0,-0.05,5.0,3153.0,2.061,355.0,,34.0,-20.0,11.8,7.6,-15.0,5035311
45.9728,-114.3514,86.1,639.0,294.0,,7.9,-0.06,9.0,3535.0,1.988,594.0,,38.0,-20.0,19.6,4.7,-15.0,5035312
45.9547,-114.2908,23.6,141.0,69.0,,0.2,-0.05,5.0,3109.0,1.822,662.0,,28.0,-20.0,24.2,6.8,-15.0,5035313
45.5872,-114.5097,12.3,100.0,48.0,,5.6,-0.06,26.0,2650.0,3.244,300.0,,37.0,-20.0,10.3,9.4,-15.0,5035314
45.6025,-114.5214,58.6,412.0,204.0,,8.0,-0.06,9.0,3221.0,2.647,973.0,,38.0,-20.0,33.4,8.4,-15.0,5035315
45.6456,-114.4878,30.0,231.0,109.0,,8.9,-0.06,15.0,3792.0,2.727,795.0,,37.0,-20.0,25.7,9.0,-15.0,5035316
45.6458,-114.4864,40.5,266.0,124.0,,9.9,-0.05,7.0,3701.0,2.712,912.0,,33.0,-20.0,38.3,8.5,-15.0,5035317
45.6497,-114.485,24.1,177.0,83.0,,4.4,-0.04,8.0,2408.0,1.993,364.0,,31.0,-20.0,13.1,6.6,-15.0,5035318
45.6722,-114.4678,47.0,316.0,153.0,,10.4,-0.06,13.0,4272.0,3.316,1281.0,,37.0,-20.0,50.8,10.6,17.0,5035319
45.6806,-114.4597,17.7,121.0,57.0,,5.6,-0.05,-5.0,2780.0,1.77,501.0,,30.0,-20.0,15.9,6.8,-15.0,5035320
45.6792,-114.4561,61.8,427.0,200.0,,6.8,-0.06,7.0,3692.0,2.451,812.0,,43.0,-20.0,29.2,7.3,-15.0,5035321
45.6825,-114.4531,74.2,452.0,221.0,,32.0,-0.05,,3026.0,2.198,,,45.0,,58.5,7.3,,5035322
45.6283,-114.3028,31.9,209.0,106.0,,8.1,-0.05,10.0,3991.0,2.436,1079.0,,48.0,-20.0,35.5,8.7,-15.0,5035323
45.5269,-114.2864,12.2,85.0,44.0,,2.4,-0.04,6.0,1313.0,1.118,177.0,,21.0,-20.0,5.4,3.3,-15.0,5035324
45.5428,-114.4028,31.8,240.0,119.0,,3.8,-0.04,-5.0,1487.0,0.8422,198.0,,14.0,-20.0,6.9,2.6,-15.0,5035325
45.0931,-114.7583,13.4,85.0,52.0,,4.63,-0.09,7.0,3278.0,2.812,234.0,,37.0,-20.0,8.0,9.3,-15.0,5035966
45.5789,-114.4711,13.6,104.0,48.0,,5.8,-0.04,10.0,2348.0,2.094,800.0,,24.0,-20.0,28.2,5.8,-15.0,5035326
45.6358,-114.505,23.8,180.0,85.0,,5.4,-0.05,-5.0,2702.0,2.375,504.0,,40.0,-20.0,17.0,7.9,-15.0,5035327
45.6361,-114.505,33.9,196.0,97.0,,17.7,-0.05,9.0,2097.0,1.615,407.0,,38.0,-20.0,15.9,6.4,-15.0,5035328
45.725,-114.3569,10.2,67.0,35.0,,3.4,-0.06,11.0,3595.0,3.308,252.0,,98.0,-20.0,9.9,10.5,-15.0,5035329
45.7078,-114.325,7.6,71.0,35.0,,2.4,-0.05,10.0,3309.0,3.835,249.0,,269.0,-20.0,9.0,11.5,-15.0,5035330
45.7,-114.3589,8.4,62.0,31.0,,3.0,-0.05,10.0,2623.0,2.4,282.0,,78.0,-20.0,11.0,8.3,-15.0,5035331
45.7114,-114.2728,16.5,112.0,46.0,,3.6,-0.07,15.0,4319.0,6.09,426.0,,96.0,-20.0,17.1,15.3,-15.0,5035332
45.6842,-114.2931,10.1,67.0,33.0,,3.0,-0.06,9.0,4868.0,5.251,300.0,,97.0,-20.0,9.8,18.1,-15.0,5035333
45.6522,-114.2919,82.3,223.0,106.0,,19.1,-0.07,26.0,4709.0,8.978,1495.0,,165.0,-20.0,51.4,15.3,94.0,5035334
45.6408,-114.2903,12.5,118.0,53.0,,3.1,-0.06,11.0,5139.0,6.08,488.0,,140.0,-20.0,18.0,20.5,-15.0,5035335
45.6,-114.3033,10.8,95.0,40.0,,3.0,-0.06,17.0,3015.0,3.298,264.0,,157.0,-20.0,10.3,10.9,-15.0,5035336
45.6472,-114.3078,6.6,71.0,32.0,,2.3,-0.06,-5.0,3428.0,3.326,196.0,,232.0,-20.0,7.6,11.0,-15.0,5035337
45.6778,-114.3083,7.2,65.0,33.0,,2.2,-0.05,8.0,2994.0,3.597,194.0,,242.0,-20.0,6.7,11.3,-15.0,5035338
45.6842,-114.3042,6.7,65.0,30.0,,2.2,-0.05,5.0,2944.0,3.579,197.0,,229.0,-20.0,7.1,11.3,-15.0,5035339
45.1078,-114.1053,12.0,93.0,44.0,,5.47,-0.06,8.0,3415.0,2.024,701.0,,53.0,-20.0,31.3,6.9,-15.0,5035340
45.1392,-114.1231,13.2,117.0,57.0,,4.11,-0.07,17.0,3465.0,2.376,428.0,,36.0,-20.0,18.9,9.6,-15.0,5035341
45.1458,-114.1203,11.6,82.0,34.0,,4.73,-0.06,14.0,2742.0,1.944,474.0,,29.0,-20.0,20.8,6.1,-15.0,5035342
45.1522,-114.1228,7.7,60.0,27.0,,3.72,-0.06,7.0,1440.0,1.442,444.0,,24.0,-20.0,19.4,4.3,-15.0,5035343
45.1583,-114.17,26.2,187.0,74.0,,6.42,-0.09,19.0,10220.0,4.891,596.0,,51.0,-20.0,25.8,17.0,-15.0,5035344
45.1678,-114.1581,11.3,81.0,37.0,,5.05,-0.06,8.0,3179.0,2.524,680.0,,56.0,-20.0,29.2,7.8,-15.0,5035345
45.1531,-114.1783,29.9,176.0,69.0,,5.19,-0.07,9.0,4483.0,3.688,599.0,,73.0,-20.0,27.2,12.7,-15.0,5035346
45.1433,-114.0342,7.1,47.0,26.0,,3.76,-0.08,6.0,2632.0,1.774,260.0,,40.0,-20.0,9.2,6.6,-15.0,5035347
45.0833,-114.0447,13.4,105.0,43.0,,5.37,-0.07,17.0,4736.0,3.867,257.0,,85.0,-20.0,8.7,13.2,16.0,5035348
45.0808,-114.0447,8.6,78.0,34.0,,9.33,-0.07,12.0,2763.0,2.312,226.0,,86.0,-20.0,9.5,8.0,-15.0,5035349
45.0539,-114.0472,12.5,94.0,44.0,,3.99,-0.07,13.0,3660.0,3.437,249.0,,70.0,-20.0,8.9,10.1,-15.0,5035350
45.0556,-114.0483,10.7,126.0,56.0,,4.56,-0.1,6.0,3957.0,3.826,171.0,,119.0,-20.0,6.8,12.4,-15.0,5035351
45.0767,-114.0125,11.6,97.0,43.0,,6.68,-0.07,13.0,4845.0,3.082,301.0,,81.0,-20.0,11.0,10.9,-15.0,5035352
45.1114,-114.0261,9.4,75.0,40.0,,6.06,-0.08,42.0,-1133.0,2.871,176.0,,130.0,-20.0,8.3,7.9,-15.0,5035353
45.1097,-114.0264,7.0,67.0,23.0,,2.94,-0.09,-5.0,2905.0,3.2,271.0,,216.0,-20.0,12.2,12.8,-15.0,5035354
45.0181,-114.0006,10.3,89.0,33.0,,2.87,-0.09,5.0,3942.0,5.162,200.0,,747.0,-20.0,5.6,17.0,-15.0,5035355
45.0158,-114.0011,9.0,82.0,38.0,,13.16,-0.09,9.0,4053.0,3.663,195.0,,190.0,-20.0,6.7,14.3,-15.0,5035356
45.0144,-114.0014,12.4,103.0,48.0,,5.26,-0.06,6.0,5530.0,4.379,515.0,,1772.0,-20.0,20.1,17.2,-15.0,5035357
45.615,-114.0006,12.3,84.0,39.0,,4.23,-0.06,8.0,4653.0,3.06,344.0,,76.0,-20.0,12.4,9.6,-15.0,5035358
45.505,-114.0989,6.7,50.0,20.0,,2.22,-0.08,9.0,2859.0,2.146,158.0,,31.0,-20.0,6.4,7.2,-15.0,5035359
45.5244,-114.0928,12.2,58.0,27.0,,7.66,-0.08,8.0,3057.0,1.773,295.0,,37.0,-20.0,12.8,8.7,-15.0,5035360
45.5536,-114.1425,7.1,45.0,21.0,,1.86,-0.06,8.0,2255.0,1.592,139.0,,25.0,-20.0,7.7,5.3,-15.0,5035361
45.5511,-114.1336,16.4,118.0,43.0,,5.95,-0.07,8.0,5052.0,3.212,412.0,,94.0,-20.0,16.1,11.7,-15.0,5035362
45.5819,-114.1194,10.6,82.0,29.0,,4.25,-0.07,11.0,4169.0,2.934,447.0,,50.0,-20.0,16.2,9.1,-15.0,5035363
45.0772,-114.5261,223.2,674.0,300.0,,81.55,-0.09,5.0,6034.0,3.109,2073.0,,-14.0,82.0,120.5,7.3,18.0,5035364
45.0783,-114.5253,724.0,1011.0,450.0,,180.2,-0.1,6.0,3684.0,2.758,2004.0,,70.0,159.0,127.8,5.8,28.0,5035365
45.0778,-114.5233,137.5,214.0,108.0,,104.1,-0.07,19.0,2030.0,1.822,654.0,,42.0,77.0,35.4,4.3,42.0,5035366
45.075,-114.5158,96.2,365.0,215.0,,258.8,-0.1,15.0,1910.0,1.631,609.0,,37.0,-20.0,29.2,5.0,-15.0,5035367
45.0586,-114.4897,51.7,161.0,72.0,,32.32,-0.08,-5.0,4653.0,3.369,493.0,,71.0,-20.0,24.7,10.4,16.0,5035368
45.0528,-114.4794,11.7,83.0,51.0,,24.42,-0.08,9.0,2591.0,2.063,237.0,,34.0,-20.0,8.4,8.3,-15.0,5035369
45.0447,-114.4756,193.1,570.0,254.0,,80.08,-0.07,-5.0,3905.0,2.045,1248.0,,38.0,88.0,71.1,6.1,24.0,5035370
45.0431,-114.4736,7.2,68.0,29.0,,10.3,-0.07,10.0,2848.0,1.528,232.0,,38.0,-20.0,9.2,6.2,-15.0,5035371
45.0258,-114.5044,5.2,39.0,24.0,,11.91,-0.05,7.0,2781.0,1.218,256.0,,34.0,-20.0,11.4,4.2,-15.0,5035372
45.0269,-114.5044,19.4,118.0,57.0,,12.52,-0.06,-5.0,3753.0,2.509,441.0,,67.0,-20.0,18.8,11.5,-15.0,5035373
45.0244,-114.4886,109.0,372.0,171.0,,49.52,-0.06,6.0,3064.0,2.076,577.0,,34.0,-20.0,43.1,6.5,-15.0,5035374
45.5414,-114.1142,8.4,59.0,31.0,,5.1,-0.1,-5.0,2831.0,1.655,413.0,,33.0,-20.0,16.8,7.9,-15.0,5035375
45.5244,-114.1258,12.8,89.0,36.0,,4.59,-0.07,12.0,3694.0,3.204,411.0,,50.0,-20.0,15.9,8.8,-15.0,5035376
45.5058,-114.1519,11.0,69.0,39.0,,28.87,-0.07,-5.0,3885.0,2.509,397.0,,51.0,-20.0,15.4,8.8,-15.0,5035377
45.5044,-114.1553,11.9,98.0,48.0,,17.82,-0.07,13.0,2789.0,2.903,409.0,,53.0,-20.0,16.7,10.8,-15.0,5035378
45.5025,-114.1531,17.5,134.0,119.0,,23.41,-0.09,18.0,2548.0,2.957,211.0,,34.0,-20.0,8.9,10.6,-15.0,5035379
45.5022,-114.1486,13.2,83.0,33.0,,8.22,-0.08,6.0,3722.0,2.793,278.0,,48.0,-20.0,10.5,12.0,-15.0,5035380
45.5011,-114.1436,10.3,68.0,35.0,,18.85,-0.07,7.0,3536.0,2.428,396.0,,50.0,-20.0,15.1,8.4,-15.0,5035381
45.4875,-114.1431,12.2,100.0,54.0,,35.72,-0.08,8.0,3236.0,2.86,347.0,,50.0,-20.0,14.5,10.4,-15.0,5035382
45.1175,-114.4992,88.9,158.0,98.0,,137.6,-0.1,17.0,-1191.0,1.704,221.0,,-16.0,-20.0,18.7,3.7,-15.0,5035383
45.62,-114.0658,8.5,55.0,31.0,,6.92,-0.08,8.0,3508.0,2.49,295.0,,50.0,-20.0,11.1,7.8,-15.0,5035384
45.6244,-114.0314,5.9,46.0,24.0,,10.35,-0.05,-5.0,2148.0,1.635,608.0,,28.0,-20.0,25.3,4.0,-15.0,5035385
45.6269,-114.0308,7.3,50.0,29.0,,12.76,-0.06,-5.0,1593.0,1.711,375.0,,34.0,-20.0,13.9,4.8,-15.0,5035386
45.6247,-114.0175,6.6,59.0,32.0,,18.72,-0.08,6.0,2274.0,1.809,330.0,,42.0,-20.0,14.8,5.3,-15.0,5035387
45.3044,-114.4097,25.3,165.0,69.0,,6.35,-0.07,10.0,4400.0,4.383,374.0,,55.0,-20.0,16.1,11.1,-15.0,5035389
45.2869,-114.4544,23.1,177.0,76.0,,12.11,-0.08,17.0,5641.0,3.703,507.0,,51.0,-20.0,25.5,10.5,-15.0,5035390
45.2872,-114.4517,36.4,434.0,184.0,,20.46,-0.11,23.0,17760.0,7.993,2987.0,,47.0,87.0,135.9,21.5,59.0,5035391
45.2672,-114.4447,5.3,139.0,96.0,,32.44,-0.13,12.0,9951.0,7.991,189.0,,-17.0,-20.0,7.3,12.5,-15.0,5035392
45.2719,-114.4139,17.1,186.0,84.0,,10.62,-0.1,-5.0,8597.0,6.818,552.0,,41.0,-20.0,18.3,18.0,-15.0,5035393
45.2856,-114.3803,21.4,237.0,97.0,,20.7,-0.1,23.0,5409.0,6.731,1835.0,,-14.0,-20.0,70.3,10.6,-15.0,5035394
45.2925,-114.3553,38.9,287.0,126.0,,12.75,-0.06,10.0,3480.0,2.705,663.0,,29.0,-20.0,32.1,7.7,-15.0,5035395
45.2022,-115.8133,15.5,99.0,46.0,,2.18,-0.03,5.0,-628.0,0.6703,112.0,,9.0,-20.0,5.3,1.6,-15.0,5035396
45.1933,-115.8208,28.0,208.0,98.0,,9.98,-0.06,13.0,2186.0,2.299,152.0,,20.0,-20.0,6.2,5.6,-15.0,5035397
45.17,-115.8094,47.3,339.0,165.0,,9.35,-0.05,17.0,1200.0,0.97,266.0,,12.0,-20.0,13.5,3.3,-15.0,5035398
45.1678,-115.8061,57.8,387.0,180.0,,7.02,-0.07,10.0,1301.0,1.425,206.0,,21.0,-20.0,9.3,4.0,-15.0,5035399
45.1569,-115.7983,58.4,379.0,179.0,,6.43,-0.07,13.0,1633.0,1.49,195.0,,26.0,-20.0,10.3,4.2,-15.0,5035400
45.1503,-115.7942,91.3,646.0,314.0,,6.04,0.05,11.0,1119.0,1.05,338.0,,-8.0,-20.0,12.8,3.3,23.0,5035401
45.1481,-115.8039,29.3,207.0,108.0,,11.29,-0.07,12.0,1493.0,1.126,222.0,,42.0,-20.0,9.8,4.7,-15.0,5035402
45.1464,-115.7986,49.9,374.0,186.0,,14.42,-0.09,27.0,1811.0,1.568,311.0,,53.0,-20.0,14.7,4.4,-15.0,5035403
45.1461,-115.7969,41.9,312.0,151.0,,4.2,-0.05,5.0,1728.0,1.063,192.0,,-7.0,-20.0,9.9,3.0,-15.0,5035404
45.1319,-115.7789,42.4,308.0,150.0,,6.63,-0.06,7.0,1211.0,1.091,182.0,,-8.0,-20.0,7.7,2.9,-15.0,5035405
45.1211,-115.7636,34.6,255.0,130.0,,12.06,-0.06,12.0,1079.0,1.432,229.0,,-9.0,-20.0,8.2,3.0,-15.0,5035406
45.0261,-115.6222,22.8,153.0,71.0,,23.87,-0.04,28.0,957.0,1.11,178.0,,-7.0,-20.0,7.1,2.3,-15.0,5035407
45.0275,-115.6233,20.9,151.0,71.0,,36.12,-0.05,25.0,1475.0,1.312,176.0,,-8.0,-20.0,6.0,3.1,-15.0,5035408
45.0367,-115.6194,14.3,103.0,46.0,,11.3,-0.04,11.0,1413.0,1.282,200.0,,28.0,-20.0,6.8,3.5,-15.0,5035409
45.0444,-115.6256,14.3,113.0,47.0,,15.36,-0.05,14.0,-772.0,1.276,133.0,,20.0,-20.0,6.0,3.4,-15.0,5035410
45.0419,-115.6258,16.4,106.0,55.0,,25.65,-0.04,9.0,1126.0,0.9791,154.0,,-7.0,-20.0,6.3,2.1,-15.0,5035411
45.0364,-115.4806,14.6,117.0,56.0,,14.67,-0.07,8.0,4929.0,2.323,410.0,,48.0,-20.0,17.5,10.1,-15.0,5035412
45.0361,-115.48,9.8,79.0,43.0,,22.86,-0.05,24.0,2170.0,1.742,143.0,,20.0,-20.0,5.2,4.8,-15.0,5035413
45.5158,-114.0103,10.6,70.0,34.0,,5.84,-0.07,-5.0,3565.0,2.018,430.0,,42.0,-20.0,16.0,7.2,-15.0,5035414
45.5372,-114.0544,7.7,46.0,32.0,,22.48,-0.07,-5.0,2591.0,1.535,240.0,,30.0,-20.0,11.6,5.0,-15.0,5035415
45.5367,-114.0569,8.8,55.0,26.0,,9.11,-0.04,5.0,2732.0,2.116,354.0,,29.0,-20.0,15.8,5.0,-15.0,5035416
45.5192,-114.0342,11.4,70.0,33.0,,12.66,-0.06,5.0,3204.0,2.322,368.0,,46.0,-20.0,15.7,8.5,-15.0,5035417
45.5219,-114.0319,12.0,92.0,38.0,,17.83,-0.07,7.0,3935.0,2.466,554.0,,41.0,-20.0,20.8,8.1,-15.0,5035418
45.5133,-114.0067,10.9,76.0,32.0,,9.49,0.14,-5.0,3367.0,2.174,408.0,,39.0,-20.0,15.3,7.5,-15.0,5035419
45.5567,-114.0061,12.4,80.0,41.0,,9.56,-0.06,7.0,2778.0,2.211,320.0,,43.0,-20.0,11.1,8.4,-15.0,5035420
45.5486,-114.0008,11.1,77.0,40.0,,11.56,-0.05,6.0,3245.0,1.887,480.0,,35.0,-20.0,16.3,6.5,-15.0,5035421
45.3056,-114.5153,49.0,345.0,132.0,,10.75,-0.07,15.0,7355.0,3.24,929.0,,79.0,-20.0,32.3,10.1,-15.0,5035422
45.3031,-114.5167,39.5,239.0,99.0,,32.97,-0.08,18.0,6020.0,3.331,874.0,,62.0,-20.0,40.8,13.0,-15.0,5035423
45.3017,-114.5314,52.5,333.0,130.0,,15.44,-0.06,-5.0,6809.0,3.693,1307.0,,85.0,-20.0,51.9,13.5,15.0,5035424
45.3031,-114.5386,19.3,161.0,83.0,,101.0,-0.08,45.0,3586.0,3.299,316.0,,66.0,-20.0,12.5,9.7,-15.0,5035425
45.3003,-114.5803,30.1,251.0,108.0,,10.96,-0.08,23.0,5723.0,4.635,766.0,,76.0,-20.0,25.8,12.6,-15.0,5035426
45.3006,-114.5681,30.0,225.0,98.0,,8.55,0.72,13.0,5418.0,3.914,616.0,,99.0,-20.0,24.7,10.9,-15.0,5035427
45.3256,-114.5358,31.6,285.0,122.0,,16.96,-0.06,-5.0,6404.0,3.722,913.0,,98.0,-20.0,42.9,13.3,-15.0,5035428
45.3261,-114.5353,42.7,260.0,102.0,,19.74,-0.07,8.0,6530.0,3.782,714.0,,88.0,-20.0,39.2,15.3,-15.0,5035429
45.3556,-114.5386,36.8,256.0,104.0,,30.45,-0.1,15.0,6130.0,4.422,649.0,,106.0,-20.0,26.5,15.3,-15.0,5035430
45.3561,-114.5386,25.9,152.0,76.0,,49.46,-0.09,8.0,4869.0,4.321,376.0,,75.0,-20.0,15.1,13.6,-15.0,5035431
45.3697,-114.5719,13.4,127.0,54.0,,5.75,-0.09,7.0,6656.0,3.764,955.0,,47.0,-20.0,30.0,11.9,-15.0,5035432
45.1333,-115.9633,14.5,116.0,56.0,,4.39,-0.05,-5.0,2054.0,1.3,238.0,,-7.0,-20.0,10.1,4.3,-15.0,5035433
45.1314,-115.9625,31.3,216.0,110.0,,13.06,-0.07,11.0,2819.0,1.884,382.0,,21.0,-20.0,15.8,6.6,-15.0,5035434
45.1136,-115.95,19.8,134.0,72.0,,14.97,-0.07,13.0,2526.0,1.917,227.0,,29.0,-20.0,8.7,6.4,-15.0,5035435
45.1028,-115.9486,13.3,106.0,53.0,,6.57,-0.06,-5.0,4025.0,2.467,430.0,,17.0,-20.0,15.2,8.6,-15.0,5035436
45.0922,-115.9439,24.4,171.0,92.0,,17.94,-0.06,9.0,2145.0,1.515,193.0,,-9.0,-20.0,6.2,4.4,-15.0,5035437
45.0914,-115.9453,17.1,144.0,77.0,,15.46,-0.07,10.0,2539.0,1.671,187.0,,19.0,-20.0,6.4,5.1,-15.0,5035438
45.035,-114.3878,13.3,109.0,69.0,,22.52,-0.07,14.0,3377.0,2.192,243.0,,40.0,-20.0,9.3,9.0,-15.0,5035439
45.0333,-114.3889,9.5,83.0,39.0,,6.84,-0.06,-5.0,9697.0,3.769,305.0,,87.0,-20.0,12.7,12.3,-15.0,5035440
45.0033,-114.3342,26.1,117.0,58.0,,12.77,-0.07,55.0,2620.0,1.993,288.0,,38.0,-20.0,12.4,5.6,-15.0,5035441
45.0222,-114.3142,18.9,114.0,48.0,,17.66,-0.08,24.0,3056.0,2.565,221.0,,58.0,-20.0,9.3,8.8,-15.0,5035442
45.0214,-114.3128,17.2,114.0,57.0,,8.76,-0.06,10.0,4661.0,1.961,449.0,,46.0,-20.0,19.3,7.9,-15.0,5035443
45.0236,-114.3106,10.5,89.0,41.0,,9.97,-0.05,8.0,3457.0,2.111,415.0,,48.0,-20.0,16.0,8.6,-15.0,5035444
45.0472,-114.3608,14.1,94.0,47.0,,9.29,-0.05,7.0,3604.0,2.051,256.0,,35.0,-20.0,9.7,7.2,-15.0,5035445
45.0364,-114.2956,11.4,80.0,35.0,,6.04,-0.08,38.0,2680.0,2.688,158.0,,35.0,-20.0,5.5,8.4,-15.0,5035446
45.0689,-114.2706,13.6,109.0,55.0,,11.35,-0.08,18.0,4701.0,3.247,191.0,,57.0,-20.0,8.3,10.3,-15.0,5035447
45.0667,-114.2689,13.0,91.0,43.0,,6.03,-0.05,26.0,2636.0,2.565,273.0,,36.0,-20.0,12.7,7.8,-15.0,5035448
45.0461,-114.2811,11.5,101.0,52.0,,10.73,-0.07,8.0,3917.0,2.666,246.0,,41.0,-20.0,9.5,8.6,21.0,5035449
45.0003,-114.4764,7.5,70.0,40.0,,17.15,-0.07,6.0,3469.0,1.728,290.0,,29.0,-20.0,11.1,7.5,-15.0,5035450
45.0011,-114.4783,76.5,255.0,121.0,,42.99,-0.06,10.0,3466.0,2.282,523.0,,36.0,-20.0,25.9,7.5,-15.0,5035451
45.1253,-114.2139,13.0,142.0,59.0,,9.51,-0.07,19.0,4222.0,3.29,573.0,,49.0,-20.0,26.9,9.2,-15.0,5035452
45.0917,-114.2258,9.8,89.0,41.0,,10.46,-0.08,25.0,3307.0,2.958,247.0,,40.0,-20.0,8.6,8.9,-15.0,5035453
45.0789,-114.2503,21.9,216.0,95.0,,10.81,1.57,3273.0,8261.0,7.771,829.0,,73.0,-20.0,30.1,8.7,33.0,5035454
45.0381,-114.2175,11.9,70.0,32.0,,5.92,0.22,447.0,3076.0,4.634,219.0,,43.0,-20.0,9.3,8.3,-15.0,5035455
45.0903,-114.2972,14.6,126.0,64.0,,10.51,-0.09,55.0,3388.0,3.833,197.0,,53.0,-20.0,8.4,10.0,-15.0,5035456
45.0894,-114.3128,17.1,138.0,67.0,,9.54,-0.1,41.0,3743.0,4.048,221.0,,41.0,-20.0,7.7,8.8,-15.0,5035457
45.0911,-114.3144,19.7,127.0,63.0,,18.62,-0.09,116.0,3396.0,4.684,218.0,,41.0,-20.0,7.7,10.2,17.0,5035458
45.0881,-114.3436,14.5,85.0,44.0,,11.86,-0.06,70.0,2875.0,3.258,234.0,,51.0,-20.0,8.0,7.3,-15.0,5035459
45.0956,-114.3017,9.6,81.0,31.0,,3.33,0.33,1275.0,2264.0,7.876,198.0,,29.0,-20.0,8.4,6.6,-15.0,5035460
45.1169,-114.3472,11.7,104.0,41.0,,6.49,-0.08,50.0,4329.0,4.71,244.0,,77.0,-20.0,8.8,9.7,-15.0,5035461
45.165,-114.2619,20.7,227.0,109.0,,84.76,-0.09,13.0,6233.0,3.598,748.0,,61.0,-20.0,35.9,17.6,-15.0,5035462
45.4703,-114.0014,12.7,82.0,37.0,,5.59,-0.05,27.0,3127.0,2.764,261.0,,41.0,-20.0,9.8,9.9,-15.0,5035463
45.47,-114.0172,3.0,51.0,37.0,,75.34,-0.08,9.0,1218.0,1.003,71.0,,-13.0,-20.0,2.4,2.9,-15.0,5035464
45.45,-114.0728,10.8,109.0,81.0,,8.38,0.31,15.0,2293.0,1.879,150.0,,31.0,-20.0,6.4,8.8,-15.0,5035465
45.4486,-114.0653,13.2,110.0,62.0,,6.41,-0.07,53.0,3065.0,2.321,195.0,,36.0,-20.0,7.0,9.9,-15.0,5035466
45.4889,-114.0942,10.7,84.0,48.0,,59.32,-0.07,9.0,2070.0,2.174,213.0,,53.0,-20.0,7.8,7.9,-15.0,5035467
45.4883,-114.0644,11.2,87.0,40.0,,10.01,-0.06,-5.0,4183.0,2.62,404.0,,58.0,-20.0,15.8,9.5,-15.0,5035468
45.4794,-114.0444,12.3,80.0,35.0,,7.0,-0.07,8.0,4140.0,3.436,587.0,,61.0,-20.0,21.2,9.8,-15.0,5035469
45.4758,-114.0447,12.9,93.0,41.0,,6.87,-0.07,35.0,3814.0,2.842,317.0,,73.0,-20.0,11.6,11.1,-15.0,5035470
45.4336,-114.0031,10.3,70.0,31.0,,5.82,-0.07,18.0,2604.0,2.178,218.0,,32.0,-20.0,6.3,7.2,-15.0,5035471
45.4081,-114.1683,11.1,96.0,45.0,,9.25,-0.08,13.0,5976.0,5.537,547.0,,92.0,-20.0,19.8,24.0,-15.0,5035472
45.4406,-114.1575,17.1,138.0,64.0,,10.23,-0.09,18.0,4030.0,4.515,324.0,,77.0,-20.0,13.4,16.2,-15.0,5035473
45.4606,-114.1447,13.7,119.0,61.0,,20.21,-0.08,31.0,2751.0,2.846,220.0,,44.0,-20.0,7.9,10.3,-15.0,5035474
45.4747,-114.1394,11.4,89.0,54.0,,19.59,-0.06,6.0,2505.0,2.213,284.0,,27.0,-20.0,10.6,8.4,-15.0,5035475
45.4761,-114.1386,12.8,86.0,45.0,,13.03,-0.06,110.0,3012.0,2.684,216.0,,52.0,-20.0,21.7,9.5,-15.0,5035476
45.4128,-114.0119,12.5,118.0,48.0,,15.45,-0.07,8.0,3049.0,2.732,274.0,,43.0,-20.0,11.4,10.0,-15.0,5035477
45.4314,-114.2094,17.0,115.0,54.0,,3.68,-0.11,13.0,5060.0,6.481,236.0,,168.0,-20.0,10.2,34.2,-15.0,5035478
45.4614,-114.2239,8.2,108.0,53.0,,2.63,-0.09,11.0,9070.0,8.11,471.0,,129.0,-20.0,25.2,40.7,-15.0,5035479
45.4636,-114.2272,10.5,147.0,82.0,,3.39,-0.11,8.0,12900.0,7.368,932.0,,145.0,-20.0,37.3,36.3,-15.0,5035480
45.4514,-114.2106,5.1,54.0,24.0,,1.71,-0.13,-5.0,4606.0,4.259,153.0,,85.0,-20.0,5.5,19.4,-15.0,5035481
45.3189,-114.0364,29.8,226.0,69.0,,13.55,-0.1,16.0,5183.0,4.775,712.0,,61.0,-20.0,36.2,15.7,-15.0,5035482
45.3356,-114.0475,16.6,101.0,52.0,,7.36,-0.08,-5.0,4194.0,3.022,452.0,,37.0,-20.0,18.0,11.6,-15.0,5035483
45.3047,-114.0403,21.8,127.0,50.0,,8.55,-0.07,7.0,4564.0,3.01,1364.0,,46.0,-20.0,67.0,13.1,-15.0,5035484
45.3039,-114.0425,10.9,109.0,41.0,,5.43,-0.07,13.0,3113.0,2.26,678.0,,31.0,-20.0,36.9,9.6,-15.0,5035485
45.2894,-114.0744,11.9,81.0,34.0,,3.91,-0.07,6.0,4159.0,2.071,532.0,,38.0,-20.0,25.9,8.4,-15.0,5035486
45.2894,-114.0717,11.7,84.0,37.0,,5.19,-0.05,11.0,2248.0,2.179,735.0,,36.0,-20.0,29.7,8.4,-15.0,5035487
45.2686,-114.0878,7.3,60.0,27.0,,2.85,-0.05,-5.0,2638.0,2.09,309.0,,36.0,-20.0,12.8,8.6,-15.0,5035488
45.2661,-114.0867,15.7,116.0,48.0,,8.64,2.12,19.0,3778.0,2.46,2161.0,,31.0,-20.0,103.6,9.6,18.0,5035489
45.2906,-114.0322,13.4,97.0,32.0,,4.78,-0.07,6.0,4265.0,2.261,602.0,,34.0,-20.0,27.0,10.8,17.0,5035490
45.2847,-114.0378,13.2,85.0,32.0,,4.35,0.35,6.0,3813.0,2.442,456.0,,51.0,-20.0,18.7,10.4,-15.0,5035491
