lat,lon,Th,Ce,La,P,U,Au,As,Ti,Fe,Zr,Y,Cr,Nb,Hf,Sc,W,lab_id
38.5553,-105.5092,15.1,143.0,71.0,,4.96,-0.13,,9379.0,3.562,,,28.0,42.0,14.8,22.1,-15.0,5076744
38.3303,-105.7325,13.4,111.0,50.0,,7.5,-0.06,,6137.0,3.605,,,70.0,-20.0,19.5,11.4,-15.0,5075664
38.3392,-105.5894,18.7,165.0,73.0,,5.1,-0.07,,7801.0,3.83,,,110.0,-20.0,19.3,14.7,18.0,5075665
38.3378,-105.5925,14.9,143.0,73.0,,5.0,-0.09,,5614.0,4.229,,,122.0,-20.0,19.9,18.7,-15.0,5075666
38.3361,-105.565,15.0,123.0,65.0,,4.6,-0.07,,7519.0,3.887,,,109.0,-20.0,13.9,15.4,-15.0,5075667
38.3461,-105.3919,10.6,117.0,62.0,,3.2,-0.07,,7231.0,3.65,,,81.0,20.0,9.6,15.0,-15.0,5075668
38.3317,-105.4428,15.2,199.0,103.0,,4.6,-0.08,,6982.0,3.42,,,40.0,81.0,10.4,9.0,-15.0,5075669
38.3714,-105.4486,13.8,133.0,77.0,,4.2,-0.09,,6958.0,2.803,,,48.0,-20.0,12.4,10.1,-15.0,5075670
38.3742,-105.4567,14.1,126.0,73.0,,4.0,-0.06,,8004.0,2.981,,,50.0,-20.0,11.4,9.8,-15.0,5075671
38.4133,-105.4381,14.2,120.0,60.0,,3.9,-0.07,,6931.0,4.012,,,98.0,-20.0,10.2,19.2,-15.0,5075672
38.5886,-105.5025,46.5,181.0,97.0,,8.88,-0.08,,3299.0,1.633,,,22.0,21.0,9.6,8.4,-15.0,5076756
38.4094,-105.4358,13.1,155.0,63.0,,3.5,-0.08,,7906.0,4.018,,,105.0,-20.0,11.8,17.9,-15.0,5075673
38.43,-105.3897,10.6,107.0,65.0,,4.5,-0.11,,6973.0,3.24,,,74.0,-20.0,11.1,14.5,16.0,5075674
38.4022,-105.3256,22.6,145.0,78.0,,4.2,-0.07,,8128.0,4.984,,,141.0,-20.0,14.1,16.8,-15.0,5075675
38.4136,-105.3311,15.6,101.0,56.0,,4.7,-0.06,,4826.0,2.486,,,55.0,-20.0,8.2,10.8,-15.0,5075676
38.4161,-105.3289,19.1,133.0,69.0,,4.7,-0.06,,4375.0,2.703,,,56.0,-20.0,10.8,8.5,18.0,5075677
38.4675,-105.3706,12.7,106.0,43.0,,3.9,-0.08,,5628.0,2.986,,,71.0,-20.0,9.6,15.6,-15.0,5075678
38.4869,-105.3717,18.6,119.0,43.0,,4.6,-0.13,,5351.0,2.701,,,36.0,-20.0,9.5,14.8,-15.0,5075679
38.4653,-105.2539,24.5,149.0,78.0,,7.0,-0.09,,8578.0,5.694,,,96.0,-20.0,33.2,12.1,-15.0,5075680
38.4383,-105.2539,10.1,66.0,43.0,,3.3,-0.08,,4052.0,2.215,,,50.0,-20.0,6.2,11.3,-15.0,5075681
38.4192,-105.2708,11.1,95.0,43.0,,4.3,-0.08,,4515.0,2.703,,,35.0,-20.0,7.8,9.7,-15.0,5075682
38.4194,-105.2764,11.0,108.0,45.0,,4.8,-0.12,,14660.0,6.494,,,76.0,-20.0,12.3,19.7,25.0,5075683
38.4519,-105.4936,17.4,114.0,58.0,,5.3,-0.1,,6216.0,3.692,,,67.0,-20.0,8.6,18.4,-15.0,5075684
38.4408,-105.5353,11.9,135.0,78.0,,4.6,-0.08,,9531.0,3.359,,,68.0,-20.0,10.9,16.3,-15.0,5075685
38.3681,-105.6431,34.0,150.0,57.0,,7.4,-0.1,,5897.0,3.993,,,169.0,-20.0,20.6,23.5,22.0,5075686
38.3678,-105.7081,27.8,239.0,112.0,,7.4,-0.17,,6601.0,3.97,,,60.0,-20.0,18.7,21.4,-15.0,5075687
38.4431,-105.5383,20.5,122.0,64.0,,9.4,-0.08,,6767.0,4.059,,,54.0,-20.0,8.9,12.7,26.0,5075688
38.3006,-105.2578,16.6,129.0,71.0,,5.1,-0.1,,6767.0,3.185,,,74.0,-20.0,11.9,13.7,-15.0,5075689
38.2858,-105.2919,14.6,111.0,52.0,,3.1,-0.1,,4718.0,2.824,,,95.0,-20.0,5.6,13.3,-15.0,5075690
38.2875,-105.2856,11.9,100.0,55.0,,3.3,-0.13,,6782.0,3.477,,,92.0,-20.0,12.1,15.5,-15.0,5075691
38.3075,-105.4619,12.8,105.0,65.0,,7.4,-0.08,,5200.0,2.359,,,38.0,-20.0,12.0,8.8,-15.0,5075692
38.2628,-105.4503,12.8,114.0,57.0,,4.3,-0.08,,7202.0,3.313,,,75.0,-20.0,16.2,14.1,27.0,5075693
38.4942,-105.4094,17.3,133.0,60.0,,5.7,-0.1,,7416.0,3.497,,,42.0,-20.0,14.7,13.7,-15.0,5075694
38.4892,-105.3853,19.5,143.0,63.0,,5.8,-0.13,,7813.0,3.985,,,44.0,-20.0,18.1,18.3,-15.0,5075695
38.4625,-105.4567,16.9,113.0,59.0,,4.5,-0.1,,5709.0,3.105,,,35.0,-20.0,8.9,16.1,-15.0,5075696
38.2728,-105.4381,18.6,112.0,55.0,,5.0,-0.08,,6988.0,3.83,,,86.0,-20.0,17.1,15.9,-15.0,5075697
38.2864,-105.4336,18.0,126.0,59.0,,4.4,-0.09,,5980.0,3.473,,,77.0,-20.0,14.9,12.9,-15.0,5075698
38.2931,-105.4367,14.2,132.0,68.0,,3.6,-0.11,,8302.0,4.351,,,96.0,26.0,15.6,17.6,-15.0,5075699
38.3014,-105.4242,17.2,109.0,55.0,,3.8,-0.08,,6285.0,3.967,,,95.0,-20.0,13.6,13.1,-15.0,5075700
38.5853,-105.5081,57.6,245.0,127.0,,8.2,-0.11,,3382.0,2.308,,,28.0,-20.0,10.0,10.6,-15.0,5076757
38.3161,-105.4144,13.9,108.0,62.0,,3.6,-0.09,,7004.0,4.181,,,91.0,-20.0,12.6,13.3,-15.0,5075701
38.3203,-105.3475,18.0,149.0,68.0,,3.6,-0.11,,6527.0,4.49,,,149.0,-20.0,14.1,16.5,16.0,5075702
38.3189,-105.3456,19.3,156.0,77.0,,4.0,-0.12,,5851.0,4.781,,,126.0,-20.0,21.7,18.3,-15.0,5075703
38.2733,-105.35,13.6,93.0,60.0,,3.6,-0.13,,5628.0,3.298,,,100.0,,10.8,14.0,,5075704
38.2939,-105.3589,10.5,109.0,54.0,,2.8,-0.07,,5080.0,4.382,,,478.0,-20.0,13.0,18.0,-15.0,5075705
38.3422,-105.3347,15.9,139.0,65.0,,3.7,-0.08,,6226.0,4.21,,,131.0,-20.0,14.4,15.9,-15.0,5075706
38.3619,-105.3578,19.6,144.0,63.0,,3.4,-0.1,,9483.0,5.989,,,110.0,-20.0,15.3,15.6,-15.0,5075707
38.3619,-105.3533,16.1,112.0,59.0,,3.5,-0.07,,5212.0,4.086,,,125.0,-20.0,12.9,16.1,-15.0,5075708
38.5847,-105.5072,16.8,96.0,48.0,,5.49,-0.08,,4452.0,2.018,,,42.0,-20.0,7.5,9.8,-15.0,5076758
38.4681,-105.3408,15.9,144.0,62.0,,6.2,-0.08,,11040.0,7.357,,,57.0,-20.0,61.3,19.8,38.0,5075713
38.1478,-105.8833,10.2,93.0,43.0,,3.6,-0.06,,4781.0,2.363,,,38.0,-20.0,7.8,9.8,-15.0,5075714
38.1478,-105.8942,15.5,138.0,70.0,,5.0,-0.09,,4923.0,2.653,,,49.0,-20.0,14.0,13.2,-15.0,5075715
38.1608,-105.8014,8.5,83.0,41.0,,3.7,-0.06,,4215.0,1.751,,,36.0,-20.0,9.5,8.2,-15.0,5075716
38.1761,-105.8039,9.9,112.0,61.0,,3.8,-0.06,,4175.0,2.024,,,37.0,-20.0,10.8,9.5,-15.0,5075717
38.1753,-105.8072,10.4,136.0,66.0,,4.0,-0.07,,3027.0,2.531,,,41.0,-20.0,14.8,9.3,-15.0,5075718
38.1864,-105.8364,9.1,101.0,54.0,,5.1,-0.09,,4704.0,2.018,,,38.0,-20.0,18.7,9.4,-15.0,5075719
38.225,-105.9,14.4,112.0,58.0,,5.6,-0.07,,5312.0,2.048,,,36.0,-20.0,10.9,9.4,25.0,5075721
38.1011,-105.8917,10.0,84.0,47.0,,5.8,-0.08,,4240.0,2.03,,,39.0,-20.0,6.6,8.9,-15.0,5075724
38.1003,-105.7994,17.6,159.0,71.0,,7.2,-0.07,,9459.0,7.137,,,91.0,25.0,25.0,11.6,-15.0,5075726
38.1006,-105.7672,11.1,115.0,67.0,,14.5,-0.11,,6914.0,4.875,,,61.0,-20.0,17.9,13.4,-15.0,5075727
38.0711,-105.7756,14.1,126.0,72.0,,6.9,-0.07,,8811.0,8.709,,,112.0,-20.0,20.6,14.0,32.0,5075728
38.1331,-105.7861,14.4,125.0,64.0,,6.7,-0.06,,5416.0,2.59,,,55.0,-20.0,16.2,11.0,-15.0,5075732
38.1256,-105.7844,10.1,83.0,50.0,,5.7,-0.07,,5390.0,2.289,,,46.0,-20.0,6.8,10.7,-15.0,5075733
38.0572,-105.7672,15.3,133.0,69.0,,5.5,-0.08,,8091.0,4.595,,,55.0,-20.0,27.9,11.7,16.0,5075735
38.2422,-105.8397,15.0,128.0,63.0,,12.8,-0.07,,6389.0,2.472,,,75.0,-20.0,15.4,12.8,-15.0,5075740
38.2153,-105.815,12.1,131.0,69.0,,5.3,-0.07,,5290.0,4.317,,,55.0,-20.0,17.1,12.0,-15.0,5075741
38.155,-105.8378,11.9,119.0,54.0,,4.1,-0.07,,5149.0,2.347,,,47.0,-20.0,13.5,10.1,-15.0,5075742
