lat,lon,Th,Ce,La,P,U,Au,As,Ti,Fe,Zr,Y,Cr,Nb,Hf,Sc,W,lab_id
46.1411,-111.8014,,,,,3.0,,,,,,,,,,,,5039793
46.1411,-111.8014,,,,,2.9,,,,,,,,,,,,5039794
46.1411,-111.8014,,,,,2.7,,,,,,,,,,,,5039795
46.0203,-111.7739,,,,,3.0,,,,,,,,,,,,5039796
46.0203,-111.7739,,,,,2.7,,,,,,,,,,,,5039797
46.0203,-111.7739,,,,,2.4,,,,,,,,,,,,5039798
46.0394,-112.7394,,,,,3.0,,,,,,,,,,,,5039282
46.0247,-112.7219,,,,,4.0,,,,,,,,,,,,5039283
46.1792,-111.7889,,,,,2.9,,,,,,,,,,,,5039799
46.0247,-112.7219,,,,,2.1,,,,,,,,,,,,5039284
46.0247,-112.7219,,,,,2.4,,,,,,,,,,,,5039285
45.9708,-112.7281,,,,,11.4,,,,,,,,,,,,5039286
45.9897,-112.7189,,,,,6.4,,,,,,,,,,,,5039287
45.9892,-112.7331,,,,,4.6,,,,,,,,,,,,5039288
45.9883,-112.7461,,,,,13.5,,,,,,,,,,,,5039289
45.8117,-112.3917,,,,,6.2,,,,,,,,,,,,5039290
45.8117,-112.3917,,,,,4.2,,,,,,,,,,,,5039291
45.8117,-112.3917,,,,,5.9,,,,,,,,,,,,5039292
45.8286,-112.3872,,,,,3.9,,,,,,,,,,,,5039293
45.8286,-112.3872,,,,,3.3,,,,,,,,,,,,5039294
45.8286,-112.3872,,,,,3.5,,,,,,,,,,,,5039295
45.845,-112.4311,,,,,29.3,,,,,,,,,,,,5039296
45.9806,-112.1411,,,,,2.8,,,,,,,,,,,,5039297
45.9806,-112.1411,,,,,2.6,,,,,,,,,,,,5039298
45.9806,-112.1411,,,,,2.9,,,,,,,,,,,,5039299
46.3514,-111.9556,,,,,39.4,,,,,,,,,,,,5039300
46.3514,-111.9556,,,,,18.8,,,,,,,,,,,,5039301
46.3514,-111.9556,,,,,30.3,,,,,,,,,,,,5039302
46.2819,-111.9467,,,,,6.9,,,,,,,,,,,,5039303
46.2819,-111.9467,,,,,5.8,,,,,,,,,,,,5039304
46.2819,-111.9467,,,,,6.3,,,,,,,,,,,,5039305
46.2639,-111.8889,,,,,5.1,,,,,,,,,,,,5039306
46.2639,-111.8889,,,,,3.1,,,,,,,,,,,,5039307
46.2639,-111.8889,,,,,4.0,,,,,,,,,,,,5039308
46.2556,-111.8333,,,,,3.5,,,,,,,,,,,,5039309
46.2556,-111.8333,,,,,2.9,,,,,,,,,,,,5039310
46.2556,-111.8333,,,,,2.8,,,,,,,,,,,,5039311
46.2236,-111.7597,,,,,2.8,,,,,,,,,,,,5039312
46.2236,-111.7597,,,,,2.7,,,,,,,,,,,,5039313
46.2236,-111.7597,,,,,2.7,,,,,,,,,,,,5039314
45.8361,-112.2714,,,,,3.3,,,,,,,,,,,,5039315
45.8361,-112.2714,,,,,1.9,,,,,,,,,,,,5039316
45.8361,-112.2714,,,,,2.9,,,,,,,,,,,,5039317
46.6694,-111.9778,,,,,4.7,,,,,,,,,,,,5039318
46.6694,-111.9778,,,,,4.1,,,,,,,,,,,,5039319
46.6694,-111.9778,,,,,4.4,,,,,,,,,,,,5039320
46.6911,-111.8694,,,,,71.0,,,,,,,,,,,,5039321
46.6911,-111.8694,,,,,32.6,,,,,,,,,,,,5039322
46.6911,-111.8694,,,,,66.5,,,,,,,,,,,,5039323
46.695,-111.9056,,,,,5.1,,,,,,,,,,,,5039324
46.5603,-111.9722,,,,,2.8,,,,,,,,,,,,5039325
46.5603,-111.9722,,,,,2.5,,,,,,,,,,,,5039326
46.5603,-111.9722,,,,,2.5,,,,,,,,,,,,5039327
46.5639,-111.9633,,,,,2.8,,,,,,,,,,,,5039328
46.5639,-111.9633,,,,,2.5,,,,,,,,,,,,5039329
46.5639,-111.9633,,,,,2.5,,,,,,,,,,,,5039330
46.5297,-111.9903,,,,,7.3,,,,,,,,,,,,5039331
46.5297,-111.9903,,,,,5.7,,,,,,,,,,,,5039332
46.5297,-111.9903,,,,,6.1,,,,,,,,,,,,5039333
46.5306,-111.95,,,,,3.5,,,,,,,,,,,,5039334
46.5306,-111.95,,,,,2.4,,,,,,,,,,,,5039335
46.5306,-111.95,,,,,2.6,,,,,,,,,,,,5039336
46.5217,-111.9194,,,,,5.8,,,,,,,,,,,,5039337
46.5217,-111.9194,,,,,4.9,,,,,,,,,,,,5039338
46.5217,-111.9194,,,,,6.5,,,,,,,,,,,,5039339
46.5803,-111.9361,,,,,3.8,,,,,,,,,,,,5039340
46.5803,-111.9361,,,,,3.3,,,,,,,,,,,,5039341
46.5803,-111.9361,,,,,3.2,,,,,,,,,,,,5039342
46.5347,-111.9333,,,,,16.8,,,,,,,,,,,,5039343
46.5347,-111.9333,,,,,6.3,,,,,,,,,,,,5039344
46.5347,-111.9333,,,,,12.8,,,,,,,,,,,,5039345
46.3658,-112.5825,,,,,2.3,,,,,,,,,,,,5039346
46.3658,-112.5825,,,,,1.3,,,,,,,,,,,,5039347
46.3658,-112.5825,,,,,1.5,,,,,,,,,,,,5039348
46.3472,-112.5928,,,,,3.5,,,,,,,,,,,,5039349
46.3,-112.6361,,,,,12.3,,,,,,,,,,,,5039350
46.3,-112.6361,,,,,8.2,,,,,,,,,,,,5039351
46.3,-112.6361,,,,,10.4,,,,,,,,,,,,5039352
46.5247,-112.2458,,,,,24.4,,,,,,,,,,,,5039353
46.5247,-112.2458,,,,,16.7,,,,,,,,,,,,5039354
46.5247,-112.2458,,,,,19.0,,,,,,,,,,,,5039355
46.5547,-112.0536,,,,,5.9,,,,,,,,,,,,5039356
46.5547,-112.0536,,,,,5.9,,,,,,,,,,,,5039357
46.5547,-112.0536,,,,,5.4,,,,,,,,,,,,5039358
46.5658,-112.0583,,,,,3.1,,,,,,,,,,,,5039359
46.5658,-112.0583,,,,,2.0,,,,,,,,,,,,5039360
46.5658,-112.0583,,,,,2.3,,,,,,,,,,,,5039361
46.5931,-112.2417,,,,,26.0,,,,,,,,,,,,5039362
46.5931,-112.2417,,,,,13.3,,,,,,,,,,,,5039363
46.5931,-112.2417,,,,,19.1,,,,,,,,,,,,5039364
46.6267,-111.7944,,,,,3.2,,,,,,,,,,,,5039365
46.615,-111.7767,,,,,3.1,,,,,,,,,,,,5039366
46.615,-111.7767,,,,,2.9,,,,,,,,,,,,5039367
46.615,-111.7767,,,,,2.5,,,,,,,,,,,,5039368
46.58,-111.7683,,,,,3.6,,,,,,,,,,,,5039369
46.58,-111.7683,,,,,3.0,,,,,,,,,,,,5039370
46.58,-111.7683,,,,,3.1,,,,,,,,,,,,5039371
46.5958,-111.765,,,,,3.3,,,,,,,,,,,,5039372
46.5958,-111.765,,,,,3.1,,,,,,,,,,,,5039373
46.5958,-111.765,,,,,2.7,,,,,,,,,,,,5039374
46.5556,-111.7925,,,,,2.6,,,,,,,,,,,,5039375
46.5556,-111.7925,,,,,2.6,,,,,,,,,,,,5039376
46.5556,-111.7925,,,,,2.5,,,,,,,,,,,,5039377
46.5617,-111.8092,,,,,3.0,,,,,,,,,,,,5039378
46.5617,-111.8092,,,,,2.9,,,,,,,,,,,,5039379
46.5617,-111.8092,,,,,2.5,,,,,,,,,,,,5039380
46.5433,-112.1733,,,,,22.5,,,,,,,,,,,,5039381
46.5433,-112.1733,,,,,22.7,,,,,,,,,,,,5039382
46.5433,-112.1733,,,,,24.2,,,,,,,,,,,,5039383
46.5747,-112.1453,,,,,3.0,,,,,,,,,,,,5039384
46.5747,-112.1453,,,,,2.1,,,,,,,,,,,,5039385
46.5747,-112.1453,,,,,2.3,,,,,,,,,,,,5039386
46.5722,-112.0778,,,,,2.3,,,,,,,,,,,,5039387
46.5722,-112.0778,,,,,1.5,,,,,,,,,,,,5039388
46.5722,-112.0778,,,,,1.7,,,,,,,,,,,,5039389
46.5764,-112.0564,,,,,2.4,,,,,,,,,,,,5039390
46.5764,-112.0564,,,,,1.2,,,,,,,,,,,,5039391
46.5764,-112.0564,,,,,1.5,,,,,,,,,,,,5039392
46.5936,-112.0836,,,,,3.0,,,,,,,,,,,,5039393
46.5936,-112.0836,,,,,2.8,,,,,,,,,,,,5039394
46.5936,-112.0836,,,,,2.7,,,,,,,,,,,,5039395
46.5758,-112.2181,,,,,5.3,,,,,,,,,,,,5039396
46.5758,-112.2181,,,,,3.6,,,,,,,,,,,,5039397
46.5758,-112.2181,,,,,4.5,,,,,,,,,,,,5039398
46.6647,-112.2414,,,,,4.2,,,,,,,,,,,,5039399
46.6647,-112.2414,,,,,2.6,,,,,,,,,,,,5039400
46.6647,-112.2414,,,,,3.0,,,,,,,,,,,,5039401
46.6572,-112.1956,,,,,3.5,,,,,,,,,,,,5039402
46.6572,-112.1956,,,,,2.7,,,,,,,,,,,,5039403
46.6572,-112.1956,,,,,2.6,,,,,,,,,,,,5039404
46.6647,-112.145,,,,,2.8,,,,,,,,,,,,5039405
46.6647,-112.145,,,,,2.6,,,,,,,,,,,,5039406
46.6647,-112.145,,,,,2.4,,,,,,,,,,,,5039407
46.6542,-112.1222,,,,,3.6,,,,,,,,,,,,5039408
46.6542,-112.1222,,,,,2.6,,,,,,,,,,,,5039409
46.6542,-112.1222,,,,,3.1,,,,,,,,,,,,5039410
46.615,-112.1786,,,,,3.1,,,,,,,,,,,,5039411
46.615,-112.1786,,,,,2.1,,,,,,,,,,,,5039412
46.615,-112.1786,,,,,2.6,,,,,,,,,,,,5039413
46.535,-111.8292,,,,,2.7,,,,,,,,,,,,5039414
46.535,-111.8292,,,,,2.6,,,,,,,,,,,,5039415
46.535,-111.8292,,,,,2.8,,,,,,,,,,,,5039416
