lon,lat,p_anomalous,label,nearest_gold_deg
-112.2417,46.5931,0.0,1,0.03364427588758821
-112.2417,46.5931,0.005,1,0.03364427588758821
-112.2417,46.5931,0.005,1,0.03364427588758821
-111.7944,46.6267,0.02,1,0.004327227749957304
-111.7767,46.615,0.02,1,0.006346061770890554
-111.7767,46.615,0.02,1,0.006346061770890554
-111.7767,46.615,0.02,1,0.006346061770890554
-111.7683,46.58,0.015,1,0.03303060550458881
-111.7683,46.58,0.02,1,0.03303060550458881
-111.7683,46.58,0.02,1,0.03303060550458881
-111.765,46.5958,0.015,1,0.028747147684598934
-111.765,46.5958,0.02,1,0.028747147684598934
-111.765,46.5958,0.02,1,0.028747147684598934
-111.7925,46.5556,0.02,1,0.027213652823529923
-111.7925,46.5556,0.02,1,0.027213652823529923
-111.7925,46.5556,0.02,1,0.027213652823529923
-111.8092,46.5617,0.02,1,0.00945753139037037
-111.8092,46.5617,0.02,1,0.00945753139037037
-111.8092,46.5617,0.02,1,0.00945753139037037
-112.1733,46.5433,0.0,1,0.030349866556540143
-112.1733,46.5433,0.0,1,0.030349866556540143
-112.1733,46.5433,0.0,1,0.030349866556540143
-112.1453,46.5747,0.02,1,0.011946313238817107
-112.1453,46.5747,0.02,1,0.011946313238817107
-112.1453,46.5747,0.02,1,0.011946313238817107
-112.0778,46.5722,0.02,1,0.009026760216153104
-112.0778,46.5722,0.02,1,0.009026760216153104
-112.0778,46.5722,0.02,1,0.009026760216153104
-112.0564,46.5764,0.02,1,0.015812223120104996
-112.0564,46.5764,0.02,1,0.015812223120104996
-112.0564,46.5764,0.02,1,0.015812223120104996
-112.0836,46.5936,0.02,1,0.01858156075253995
-112.0836,46.5936,0.02,1,0.01858156075253995
-112.0836,46.5936,0.02,1,0.01858156075253995
-112.2181,46.5758,0.005,1,0.0363260801628776
-112.2181,46.5758,0.015,1,0.0363260801628776
-112.2181,46.5758,0.01,1,0.0363260801628776
-112.2414,46.6647,0.01,1,0.008907193721934062
-112.2414,46.6647,0.02,1,0.008907193721934062
-112.2414,46.6647,0.02,1,0.008907193721934062
-112.1956,46.6572,0.015,1,0.0019450963986377
